AuthorID,Avg_Reference_Count,Avg_Citation_Count,Num_Of_Paper_Before_2015,Avg_C5,Avg_Log10_C5,Max_C5,Avg_Disruption,Avg_WSB_Cinf,Avg_WSB_mu,Avg_WSB_sigma,Avg_SB_B,Avg_SB_T,Total_NSF_Count,First_Publication_Year
2434836549,2.0682926829268293,0.166358595194085,615,0.0032520325203252041,0.00077580691824335351,2,1.7349593495934958,,,,,0.0065040650406504056,0,1833
2428524834,0,0,1,0,0,0,2,,,,,0,0,1834
2474495204,45.264994547437283,27.074561403508774,917,18.665212649945467,0.85775079815865729,542,5.0621592148309693,4.8804758788093041,145.283185840708,122.07319071966215,4.8785185185185211,0.1155943293347874,10317,1834
2347001418,84.219315895372219,11.136929460580911,497,0.048289738430583519,0.0058585315065470076,16,1.8128772635814885,174.50176260444576,,,108.89583333333331,0.006036217303822939,0,1838
2798879809,24.690848214285712,17.099415204678362,896,17.040178571428569,0.694062165528701,1933,17.808035714285708,4.2734898891062452,153.83135391923994,177.38585793485424,4.0038610038610036,0.2466517857142857,4437,1838
2489108634,20.278195488721806,2.8828125,133,0.090225563909774459,0.014349511420140224,8,2.4135338345864681,56.25532945736434,,,42.75,0,0,1839
1481438430,18.1025641025641,3.4224137931034497,117,0,0,0,1.7521367521367519,21.166666666666668,,,17.333333333333336,0.0085470085470085461,0,1840
2919551923,2.5467625899280582,1.2272727272727273,139,0,0,0,4.4100719424460442,23.1,,,39.6,0,0,1840
2487656325,2.6767371601208456,0.68181818181818188,331,0,0,0,1.7522658610271908,19.2140931372549,,,13,0,0,1841
2970210219,1,0,1,0,0,0,1,,,,,0,0,1842
2601451794,3.8488612836438918,0.36075949367088606,483,0,0,0,2.443064182194616,19.833333333333332,,,39.666666666666664,0.0062111801242236029,0,1846
2476343354,3.1194968553459126,0.11538461538461539,159,0.012578616352201259,0.003000762608299764,2,1.2012578616352205,,,,,0.012578616352201259,0,1847
2163714730,37.271889400921644,25.679425837320583,434,6.7580645161290329,0.45837310589600111,206,5.6635944700460819,6.1755514042485853,53.52023121387284,193.10709639528068,6.6735537190082654,0.25345622119815664,0,1847
2428980310,2,0,1,0,0,0,4,,,,,0,0,1848
1845296049,1.2,0.2,5,0,0,0,3.4,,,,,0,0,1848
2172415868,2.2,0.2,5,0,0,0,1.8,,,,,0,0,1848
2164603457,22.216783216783213,25.040540540540551,143,49.468531468531481,1.4969258635855178,421,6.3846153846153841,1.4621325303747179,214.75590551181105,514.52948480778355,1.8593749999999993,0.53146853146853135,0,1849
2305527850,1.5714285714285716,0.5,7,0,0,0,1.142857142857143,,,,,0,0,1851
2920622621,46.312500000000014,27.648148148148142,80,17.200000000000003,0.98504457939537737,73,6.6499999999999995,2.627691489501069,122.33333333333333,92.099075413740323,2.65625,0.062499999999999993,0,1852
2158618377,33.67836257309942,23.990825688073397,171,16.064327485380115,0.67685136888078856,178,3.1169590643274856,3.4937109785169915,168.45588235294113,51.840062793684062,3.7882352941176469,0.011695906432748537,0,1853
2344236471,0.91111111111111109,0.083650190114068435,270,0.022222222222222223,0.0031299927407935435,6,2.5518518518518514,,,,,0,0,1856
2160412405,25.794117647058826,2,34,0,0,0,2.2941176470588229,187.24683948863637,,,133.625,0,285,1857
2435530850,3.1463414634146343,0.78947368421052622,41,0.31707317073170732,0.047664451449739624,8,1.2195121951219514,,,,,0,0,1857
2489243878,3.4173913043478255,0.76923076923076927,115,0.0086956521739130453,0.0026176521362085317,1,1.4869565217391312,,,,,0.0086956521739130453,0,1860
2648637211,0.47619047619047628,0.50000000000000011,21,0,0,0,1.4761904761904765,0.5,,,1,0,0,1861
2122087006,25.955947136563861,3.9045454545454592,227,0.11013215859030841,0.00995626162107962,13,2.1674008810572687,136.92886267911535,,,76.799999999999983,0,195,1863
59410336,3.8832487309644677,0.33149171270718242,394,0.050761421319796954,0.0092271161086672927,8,2.0989847715736034,32.328967642526969,,,47.54545454545454,0.0050761421319796968,0,1865
2472159272,11.707070707070711,0.67045454545454575,198,0.18181818181818185,0.0079202107276110864,36,2.4090909090909083,231.00000000000003,,,117,0,0,1865
2164874473,0.5,0,2,0,0,0,2,,,,,0,0,1866
2149362763,75.482758620689637,34.65,29,7.5172413793103452,0.57675292138402956,30,2.7586206896551722,2.4000000000000004,8.25,3.3986633057890212,2.8,0.24137931034482765,0,1866
2432118374,3.4883720930232567,0.83333333333333348,43,0,0,0,1.3488372093023255,,,,,0,0,1869
2344296733,1.8101265822784804,0.02564102564102564,79,0.0379746835443038,0.01143151882268283,1,1.8987341772151902,60,,,120,0,0,1869
2108181677,106.81818181818183,84.017241379310349,165,33.43030303030303,1.369283464170765,143,12.187878787878788,2.2493414240244274,240.0958904109589,63.674308028651708,3.4934210526315788,0.92727272727272747,0,1870
2426544904,3.7462686567164183,2.2407407407407405,67,0.70149253731343275,0.10925650024328369,13,1.8507462686567164,3.1,8,357.83776399475232,4.9499999999999993,0.01492537313432836,0,1871
2138009214,1.1951219512195124,0.47701149425287354,205,1.1853658536585363,0.064765390792402261,135,1.5073170731707319,5.8076923076923084,3.5,108.29166666666666,8.7692307692307683,0.01463414634146341,0,1871
2133274536,4.9633027522935782,0.55555555555555558,109,0.18348623853211013,0.04412514225773756,6,1.5321100917431196,49.993044276136196,,,71.764705882352942,0.0091743119266055051,0,1872
2313523589,9.0527777777777789,0.99415204678362579,360,0.31111111111111112,0.024988682444215416,51,2.3944444444444448,17.952274754683319,,,27.526315789473685,0.0055555555555555549,0,1874
2115904366,1.4375,0,16,0,0,0,1.75,,,,,0,0,1875
2493678545,1.5217391304347825,1,46,0,0,0,3.58695652173913,,,,,0,0,1875
2577824828,21.777777777777779,1.2352941176470589,18,0,0,0,1.833333333333333,3.2500000000000004,,,6.5,0,0,1877
2505065712,2.1111111111111112,0.33333333333333337,27,0.51851851851851849,0.108759768239959,5,1.2222222222222225,37.038461538461547,,,66,0,0,1877
2133057814,11.275862068965516,1.444444444444444,29,0,0,0,1.5862068965517242,30.250000000000004,,,60.500000000000007,0,0,1878
2149972064,12.533333333333335,1.6923076923076923,30,0,0,0,2.6999999999999997,,,,,0,0,1879
2071406834,5.2650602409638561,0.17721518987341772,83,0,0,0,2.2891566265060233,,,,,0,0,1880
2106981616,6.5833333333333321,3.2972972972972974,48,9.6874999999999982,0.44963783818677494,231,1.3125000000000002,4.39375,19.2,98.065547010660268,5.8000000000000007,0.020833333333333339,0,1880
1588527682,9.3225806451612918,1.0869565217391304,186,0.0053763440860215058,0.001618440836903125,1,1.4784946236559131,118.82422304578738,,,90.2857142857143,0.010752688172043012,0,1881
2504710303,1.1739130434782608,0.17948717948717954,69,0,0,0,3.7536231884057965,,,,,0,0,1882
2567179655,0.25,0,4,0,0,0,2.75,,,,,0,0,1882
2504956752,29.851851851851858,0.48148148148148151,27,0,0,0,2.2592592592592595,119.48145382308329,,,81.25,0,0,1882
2007061579,102.0459965928449,3.1155172413793109,587,0.12776831345826228,0.0066529063862835608,66,1.788756388415673,83.3794152268661,,,65.652173913043455,0.010221465076660984,0,1882
2165295528,46.864048338368583,28.220640569395012,331,17.175226586102717,0.81545003295401308,163,4.4531722054380669,3.8554814749963451,172.69411764705887,60.886405649437762,5.2124352331606243,0.12386706948640488,622,1883
2131230287,7.0256410256410255,3.78688524590164,78,9.2564102564102555,0.38183903655386964,320,2.025641025641026,11.842654279342586,16.75,55.566233198256725,14.818181818181817,0.038461538461538457,0,1884
1997877106,2.6,0,10,0,0,0,1.4,,,,,0,0,1885
2574928549,7.3333333333333339,0,3,0,0,0,2,,,,,0,0,1886
2100442218,0.14285714285714288,0,7,0,0,0,1.2857142857142856,,,,,0,0,1887
2168122474,13,0,1,0,0,0,2,,,,,0,0,1887
2608373469,1.475,0.9253731343283581,80,1.4500000000000004,0.085155985560860487,38,1.3875000000000002,3.2083333333333339,21,29.666666666666664,5.166666666666667,0,0,1887
2150107763,1.1500000000000004,0.45833333333333337,40,2.0999999999999996,0.17464070873472787,23,1.6499999999999997,2.375,2.3333333333333335,5.99871741583267,3.75,0,0,1888
1509112543,5.9473684210526327,5.5882352941176467,38,4.3684210526315788,0.2472440165842554,42,1.236842105263158,2.9444444444444446,11,143.60394560122333,3.5,0,0,1888
2313055536,1.2962962962962963,0.037037037037037035,27,0,0,0,1.0370370370370372,44.611111111111114,,,76.111111111111114,0,0,1889
2105023167,1.1923076923076925,0.24000000000000005,26,0,0,0,2.3846153846153846,42.75,,,85.5,0.038461538461538464,0,1890
2477438217,1.6153846153846154,1.3076923076923075,13,0,0,0,2.5384615384615388,,,,,0,0,1890
2893437746,48.062499999999993,6.7272727272727275,16,0.3125,0.062500000000000028,4,2.3125,10.625,,,11.25,0,0,1891
1992187772,6.0714285714285721,0.26923076923076927,28,0.14285714285714288,0.024963214440572104,4,3.3571428571428563,19.5,,,39,0.035714285714285712,0,1891
2139146513,0.66666666666666663,0.2857142857142857,12,0.83333333333333315,0.08678272376318541,10,1.0833333333333335,9.75,,,19.5,0,0,1891
2798303733,12.541666666666668,4.5416666666666652,24,0,0,0,1.4166666666666667,52.499999999999993,,,105,0,0,1893
2343739923,0.54285714285714293,0,35,0,0,0,2,,,,,0,0,1893
2313419997,0.6,0,5,0,0,0,1.4,58.999999999999993,,,118,0.2,0,1895
2096056248,0.20000000000000004,0.10000000000000002,10,0,0,0,1,,,,,0,0,1895
2108844962,0.38461538461538464,0,26,0,0,0,1.0384615384615385,,,,,0,0,1895
1973509171,0,0,8,0,0,0,1,,,,,0,0,1896
2617186776,1.0377358490566035,0.15999999999999995,53,0,0,0,1.5283018867924523,17,,,34,0.01886792452830189,0,1897
1980784794,44.666666666666664,10.333333333333332,3,0,0,0,1,7.0000000000000009,,,10,0,0,1897
2443564379,2.3464285714285711,0.19172932330827069,280,0,0,0,1.4214285714285713,8.9999999999999982,,,17.999999999999996,0,0,1898
2462926394,0,0,1,0,0,0,1,,,,,0,0,1898
2166608128,3.0749999999999988,0.057142857142857169,40,1.1500000000000001,0.041802446448392934,46,1.0500000000000003,,,,,0.024999999999999991,0,1898
2103691184,75.136812411847671,33.047722342733195,709,19.858956276445706,0.749904844102044,152,925.05641748942162,3.0279775740498085,124.06730769230768,694.65558683735787,3.6042105263157893,0.97461212976022582,6580,1898
1967734954,17.102564102564106,9.6363636363636385,39,8.0769230769230766,0.48787694834660633,61,1.2564102564102568,4.3743389423076913,34.63636363636364,14.298951194239672,5.3749999999999991,0.076923076923076927,0,1899
2022091107,19.662962962962961,6.1590909090909047,270,4.3962962962962973,0.12358168886832992,270,1.6148148148148147,7.32778033088235,4.5454545454545459,84.293843305011762,9.921875,0.014814814814814814,0,1899
1939605539,22.319587628865982,1.5666666666666667,97,0.030927835051546393,0.0080221778390066334,2,1.5154639175257734,45.362279589559918,,,49.26315789473685,0.041237113402061869,0,1900
2428539213,1.5909090909090906,0.93103448275862033,66,3.8030303030303028,0.21975775411454751,72,1.3484848484848488,2.9681372549019605,45.5,74.732009174209779,4.0588235294117654,0.030303030303030314,0,1900
30921106,50.621118012422357,38.976923076923086,161,27.273291925465834,1.1116447595161183,323,6.8819875776397508,1.4925247276382985,353.2037037037037,73.947246693592447,2.446280991735537,4.8198757763975149,0,1900
2118706750,3,0.74137931034482774,60,0,0,0,2.1499999999999986,,,,,0,0,1902
625060672,1,0,2,0,0,0,1.5,,,,,0,0,1902
2118058953,0.5,0,4,0,0,0,1,,,,,0,0,1903
2560883666,2.2,0,5,0,0,0,1,,,,,0,0,1903
2078222382,0.41176470588235292,0,17,0,0,0,2,,,,,0,0,1904
1983249334,0.44230769230769235,0.028571428571428584,52,0,0,0,1.0384615384615385,6,,,12,0,0,1904
1968555967,1.4999999999999998,0,20,0,0,0,1.4000000000000001,60.5,,,82.5,0,0,1905
2971373950,1.5,0,2,0,0,0,1,,,,,0,0,1905
2692857474,6.0540540540540544,1.5757575757575757,37,0.21621621621621623,0.032543783315024992,7,1.8918918918918919,10.5,,,16.6,0,0,1905
2092866790,10.375,3.8,8,17.375,0.83742611762838892,63,4.125,2.9700255102040818,163,176.5954434550105,3.4285714285714288,0,0,1905
2074012840,10.007575757575756,6.64367816091954,132,11.469696969696969,0.4322063685774663,318,3.8484848484848482,4.4907921198168879,84.359999999999985,26.569812927286051,5.1315789473684212,0,2146,1905
2784951373,0,0,1,0,0,0,1,,,,,0,0,1906
2119434782,0.5,0,2,0,0,0,1,,,,,0,0,1906
2166335463,565.33948339483391,168.84541062801924,271,39.738007380073796,1.2479671490272408,212,3.25830258302583,12.335558547197854,331.6853932584271,71.611276607504749,9.9329896907216462,0.025830258302583026,0,1906
2614588863,0.01804123711340206,0.0077319587628866026,388,0,0,0,1.0051546391752573,22.875000000000004,,,45.75,0,0,1907
2312392294,0.0057803468208092491,0.0057803468208092491,173,0,0,0,1,2,,,4,0,0,1907
2099379367,0.3529411764705882,0,17,0,0,0,1.0588235294117652,,,,,0,0,1907
2424458745,1,0,1,0,0,0,2,,,,,0,0,1907
577831716,0.375,0.12500000000000003,8,0,0,0,2.7499999999999996,,,,,0,0,1908
2124385186,1,0,1,0,0,0,2,,,,,0,0,1908
2098328268,1.173913043478261,0,23,0,0,0,5.3913043478260887,,,,,0,0,1908
2464737509,1.4482758620689653,1.1363636363636365,29,2.5862068965517233,0.2958240646957872,16,2,9.375,29,9.9393540138000187,16.25,0,0,1908
2178925464,21.295081967213118,8.2711864406779654,61,2.557377049180328,0.18181670687155738,43,1.9016393442622954,13.724563873803913,85.833333333333343,75.363372310430236,14.586206896551724,1.672131147540983,0,1908
2336372008,0,0,3,0,0,0,1,,,,,0,0,1909
1414154192,19.166666666666668,3.2222222222222223,18,0.11111111111111109,0.02650673637331458,2,1.9999999999999998,33.75,,,53.5,0,0,1909
2087180690,58.518072289156628,26.986666666666672,249,13.132530120481928,0.64166251997026968,168,2.3253012048192776,5.025014996210313,120.28828828828827,70.288264876369908,5.39655172413793,0.24899598393574301,3951,1909
2122177167,23.094240837696351,22.962616822429911,191,21.413612565445025,1.0453830635020029,218,6.7277486910994746,1.9436943548138521,183.76033057851237,67.426335311717537,2.5,0.041884816753926704,177,1909
1788129784,3.03125,0.22222222222222224,64,0,0,0,2.140625,,,,,0.015625,0,1910
2302917593,0,0,3,0,0,0,1,,,,,0,0,1911
2557391569,6.7727272727272716,6.3529411764705888,22,1.1363636363636362,0.11298733756734454,16,1.2272727272727275,2.3333333333333335,3,11.999999999999996,4.6666666666666661,0,0,1911
2122021507,71.813953488372078,70.6190476190476,43,34.860465116279073,1.0211238388620316,169,5.5116279069767451,1.158052598635932,401.3478260869565,57.170321548712622,2.96,0,0,1911
640716275,12.493975903614455,0.573770491803279,249,0.0080321285140562242,0.0019161496173480418,2,2.0120481927710845,25.454383561643834,,,30.900000000000002,0,0,1912
2097727983,3.90625,1.15625,32,2.75,0.16944484903001478,50,1.0937500000000002,4.95,33,70.1991669106324,6.8,0,0,1912
2312450639,72.034883720930225,4.1360201511335006,430,0.060465116279069794,0.007648130838581989,17,2.1930232558139515,42.732204268391634,,,23.098039215686278,0,0,1913
179633052,7.9189189189189166,0.81818181818181834,37,0,0,0,2.5675675675675675,8,,,16,0,0,1914
2588094977,0.76923076923076927,0,13,0,0,0,1.4615384615384615,5,,,10,0,0,1914
2139600440,6.2105263157894743,0.2934782608695653,95,0.010526315789473687,0.0031687367964629608,1,1.9052631578947374,31.850000000000012,,,44.2,0,0,1914
389494915,28.304347826086961,0.78260869565217384,46,0,0,0,1.4782608695652171,99.249996093718636,,,49.705882352941174,0.19565217391304349,0,1916
2438911515,7.8928571428571432,0.2142857142857143,28,0,0,0,1.4642857142857146,0,,,0,0,0,1917
2321340535,0.5,0,8,0,0,0,1.375,37.833333333333336,,,75.666666666666671,0,0,1917
2062943980,19.875,0.17948717948717952,40,0,0,0,1.8749999999999998,74.438967136150239,,,61.333333333333336,0,0,1918
2004191913,0,0,3,0,0,0,1,,,,,0,0,1920
2798322015,33.368421052631582,0.736842105263158,19,0,0,0,1.4736842105263159,48.37777777777778,,,44.333333333333336,0,0,1920
2303976796,0.039603960396039618,0,101,0,0,0,1,24.749999999999996,,,49.5,0.029702970297029709,0,1920
2110416609,21.558510638297872,1.1648936170212767,188,0.24468085106382989,0.053845239139225468,5,1.3882978723404251,41.474008508445124,,,37.923076923076927,0.074468085106382961,0,1920
1617456861,4.4886363636363624,2.6095890410958908,176,15.676136363636363,0.69073660957871,136,1.3636363636363635,6.10441958403915,64.384615384615387,54.554023480058873,7.171875,0,0,1920
2581963619,0.099173553719008253,0,121,0,0,0,1.0082644628099175,32.624999999999993,,,65.25,0.0082644628099173556,0,1921
2571816171,0.63636363636363635,0,11,0,0,0,1.4545454545454546,,,,,0,0,1921
2528974309,3.2857142857142865,0.33333333333333343,42,0,0,0,1.4285714285714286,32.545454545454547,,,45.81818181818182,0.023809523809523808,0,1921
2486764975,1.1612903225806452,0.99999999999999989,31,0.903225806451613,0.072435892510133854,21,1.9677419354838703,4,,,8,0,0,1921
2342857278,36.912408759124077,19.778688524590159,137,2.2700729927007308,0.17529111728019986,76,1.861313868613139,14.344945110830523,49.199999999999996,390.55237830564454,17.055555555555561,0.072992700729927,40052,1921
2633252907,16.499999999999996,0.37500000000000006,16,0.0625,0.018814374728998828,1,1.5,38.98924731182796,,,45.333333333333336,0.062500000000000014,0,1922
3214120189,8.30188679245283,3.7279999999999993,159,0.73584905660377331,0.082268241567440073,27,1.4339622641509435,6.5842472622123793,14.5,113.19009142889382,7.5348837209302317,0.031446540880503131,0,1922
2134474647,289.92857142857144,9.96,28,0.4642857142857143,0.0815464724536982,7,2.1428571428571428,420.99044316898653,,,56.714285714285708,0.071428571428571466,0,1923
2150515396,1.6111111111111109,1.2,18,6.2777777777777786,0.64392191173404856,19,1,8.4,2.1666666666666665,34.001760965415762,15.1,0,0,1924
2559774493,64.166666666666671,1.8333333333333335,6,1.3333333333333335,0.25938375012788123,5,2.1666666666666665,60.61357573149742,5,91.6509017105506,37.5,0.16666666666666669,0,1926
2118310845,3.0341463414634147,1.1052631578947361,205,2.0634146341463406,0.19878152914292313,145,1.331707317073171,7.5486988705738716,4.7777777777777786,95.4304525815518,11.000000000000002,0,0,1926
2302680951,0.66666666666666674,0,3,0,0,0,1,,,,,0,0,1927
2309645992,149.85333333333335,0.64383561643835641,75,0.14666666666666664,0.014389083280635004,11,1.2533333333333334,11.375,,,21.75,0,0,1927
2138944092,48.650366748166256,36.892857142857132,409,37.606356968215167,1.1716329044613785,647,5.82885085574572,2.0258064154179207,262.82108626198089,213.06611544897527,2.3068181818181817,1.0244498777506112,2002,1927
2925665151,0.25,0.15000000000000002,20,0,0,0,1,,,,,0,0,1928
1130630227,8.4184397163120561,1.0942028985507244,141,0.14184397163120571,0.023847393437951597,7,1.8297872340425536,24.874259283444342,6,1.142849734108689,30.800000000000008,0.0070921985815602844,0,1928
2098048445,3.29126213592233,1.3099999999999996,103,0.23300970873786406,0.037946456493967481,8,2.2233009708737868,16.892500000000002,1,106.33333333333331,13.199999999999998,0,0,1928
1898588798,13.837037037037037,0.89629629629629626,135,0.43703703703703706,0.080946220875343575,9,1.1111111111111107,18.156250000000004,1,969.6666666666664,31.500000000000007,0.0074074074074074051,0,1928
730252261,127.96296296296298,5.0740740740740735,27,0.29629629629629634,0.035342315164419442,8,2.0370370370370368,33.822730531606581,4,176.93074063802243,38.357142857142854,0,0,1929
1454822660,113.02475247524755,14.915789473684214,202,0.20297029702970298,0.025352500857903432,16,2.1831683168316829,36.977959311972484,16,6.6666666666666661,29.935483870967737,0.0099009900990099011,0,1929
2280678590,14,0,1,0,0,0,2,,,,,0,0,1930
2421485072,27.65562913907285,2.2086330935251808,151,0.17880794701986746,0.029414991528468864,11,1.8940397350993381,37.464100207893971,,,33.760000000000005,0.01986754966887417,0,1930
2271659177,4.5254237288135606,0.37288135593220334,59,0.33898305084745761,0.070005657093135693,4,1.3728813559322033,9.4642857142857153,,,17.357142857142858,0,0,1931
2805110071,59.968749999999993,2,32,0.71874999999999989,0.065636579534923828,20,1.4062499999999998,64.371144592959922,5,27.739043701154248,42.249999999999993,0,0,1931
2243690659,22.557692307692303,17.057142857142853,52,14.961538461538463,0.78011738436244427,117,2.9423076923076925,5.4185431923965748,184.67857142857144,143.4517410964593,5.371428571428571,0.019230769230769242,88,1931
1914077692,62.277310924369743,5.5523809523809522,119,0,0,0,3.7983193277310927,37.850790606097505,,,26.352941176470587,0,0,1932
2603874698,1.7857142857142858,0.68888888888888888,98,1.1122448979591837,0.21967006890212978,11,1.142857142857143,2.1,,,4.2,0,0,1932
2106500445,31.590361445783131,2.6853146853146863,166,0.090361445783132516,0.0088983208115642337,14,1.9397590361445785,21.726324032740472,,,22.333333333333336,0.018072289156626502,0,1932
2492023780,72.6774193548387,30.509259259259256,124,8.056451612903226,0.29996565148813609,98,1.4516129032258065,5.3899926860124312,33.625,28.471862612792112,6.0983606557377046,0,0,1932
1967429574,9.1428571428571459,1.1509433962264153,56,0.017857142857142856,0.0053755356368568085,1,1.3035714285714286,18.805555555555557,,,28.000000000000004,0.035714285714285712,0,1933
1862885640,8.2861842105263186,0.76510067114093938,304,0.069078947368421087,0.015659284484944774,4,1.6480263157894737,18.218750624238435,,,24.8780487804878,0.0098684210526315784,0,1933
741840065,20.551724137931039,0.92857142857142849,29,0,0,0,1.7931034482758619,49.424756335282652,,,44.888888888888886,0,0,1934
2052751263,0.375,0,8,0,0,0,2.25,10.500000000000002,,,21,0.625,0,1934
2663705187,0.28571428571428575,0.18181818181818182,14,1.1428571428571428,0.08788920866987672,16,1.142857142857143,4.75,,,9.5,0,0,1934
3025497630,20.59090909090909,10.454545454545455,22,7.2727272727272725,0.60719141595657333,31,4.9545454545454541,6.7465186466743567,22.4,906.58762017773256,7.5882352941176476,0.45454545454545453,0,1934
2145778566,16.558823529411764,6.28125,34,6.1470588235294121,0.32258444763486566,117,1.7352941176470591,7.9773966165413528,20,170.03539111393445,10.421052631578949,0.058823529411764705,0,1934
2128180751,39.435897435897452,21.753709198813052,351,16.378917378917379,0.83170481788241069,210,3.8632478632478633,5.61588503003076,171.98598130841123,31.393592500663974,4.7508417508417518,1.3988603988603983,0,1934
