PaperID,C5
2945990292,0
2779979201,0
2588240344,0
2489332015,0
2889957714,0
2798226415,0
2506554619,0
2754331322,0
2522021126,0
2415994523,0
2496901271,0
2602593002,0
2583185255,0
2612000295,0
2789812026,0
2340545089,0
2566553114,0
2615899274,0
2493219259,0
2256857548,0
2488970372,0
2185130407,0
3021949588,0
2337076588,0
2523646375,0
2422016130,0
2596052204,0
2511327089,0
2514269623,0
3007980648,0
2589981463,0
2497952488,0
2563787259,0
2499533870,0
2407197494,0
2561726795,0
2537794896,0
2606649496,0
2752895306,0
2541956208,0
2582036710,0
2510257023,0
2501708372,0
2468705747,0
2416507857,0
2441371871,0
2560675684,0
2766611060,0
2758775475,0
2412767352,0
2464798931,0
2942896353,0
2782383704,0
2462589936,0
2474806069,0
2486424701,0
2554932617,0
2461648547,0
2802950686,0
2555529910,0
2592725280,0
2618699894,0
2548484947,0
2781663315,0
2535072347,0
2287170656,0
2594868463,0
2494547890,0
2606659580,0
637580948,0
2612880186,0
2735142856,0
2523551096,0
2558081548,0
2477260313,0
2607185791,0
2480245689,0
2912102465,0
2894673272,0
2521818728,0
2421709722,0
2953563923,0
1939315404,0
2526322236,0
2884533270,0
2523816273,0
2181173745,0
2212581867,0
2296212107,0
2560655455,0
2795697663,0
2777310784,0
2339463365,0
3022338778,0
2560600814,0
2563242932,0
2593181274,0
2512128432,0
3200561946,0
2736460494,0
2509191343,0
2582416573,0
2558260795,0
2737792873,0
2917858203,0
3114144596,0
2594942737,0
3094138871,0
2570939172,0
2539206966,0
2529177126,0
2604919600,0
2810222559,0
2745013958,0
2971432841,0
2478007132,0
2568899079,0
2739441400,0
2560050761,0
2553684736,0
2594653160,0
2316651504,0
2339624273,0
2463895707,0
2521358752,0
2731559833,0
2575945056,0
2500289417,0
2794525717,0
2805926657,0
2595628538,0
2581305167,0
2603760940,0
2548579615,0
2771152750,0
2742401441,0
2318671778,0
2722179802,0
2791185493,0
2364397696,0
3122166061,0
2806846531,0
2571554135,0
3016999331,0
2602355591,0
2612843992,0
2779530540,0
2518056111,0
3134692881,0
2534357453,0
2914812070,0
2513074700,0
2619666774,0
2955121692,0
3030745550,0
2470663902,0
2957988380,0
2533380655,0
2295195335,0
2500554582,0
2904753152,0
2585806984,0
2403701524,0
2299982456,0
2316959493,0
2557364680,0
2605033737,0
2175656207,0
2463276114,0
2437733219,0
2607060585,0
2470441411,0
2469216859,0
2560782754,0
2973658245,0
2346095742,0
2950288834,0
2484569565,0
2984700214,0
2484082481,0
2944796957,0
2604681994,0
2581690666,0
2535373633,0
2621019620,0
2790442168,0
3118928170,0
2575112872,0
2620695873,0
2954589383,0
2602809066,0
2501132857,0
2493370127,0
2970674470,0
2785373469,0
2911914993,0
2565408752,0
3208834127,0
2626279108,0
2356878394,0
3211701795,0
2528362025,0
2583707391,0
2900291802,0
2578371423,0
2620332935,0
3044258124,0
2531909226,0
3110266689,0
2462330840,0
2497661051,0
2506269776,0
3151804956,0
2338514666,0
2974219681,0
2580699511,0
2992910326,0
2463651947,0
2581705480,0
2728577374,0
3159354119,0
2523575968,0
2562476312,0
2462495291,0
2460143651,0
2755823628,0
2889358966,0
3034542103,0
2738100153,0
2548302820,0
2750375009,0
2533393696,0
2950296914,0
2473652900,0
2522983569,0
2528421029,0
2403944571,0
2730817487,0
2907462758,0
2492206312,0
2930293125,0
2490659207,0
2523337548,0
2602401283,0
2465820430,0
2787453081,0
2611751500,0
2523151557,0
2784997599,0
2490280025,0
2733656369,0
3001500267,0
2749897841,0
3126230173,0
2599432478,0
2999761415,0
3004007759,0
2529424407,0
2328396844,0
3184193844,0
2584627687,0
2809590337,0
2553814720,0
2943115258,0
2468119295,0
3047841470,0
2970028710,0
3142174714,0
2513746949,0
2566638867,0
2468477123,0
2581613688,0
1900505142,0
2472838244,0
2513163779,0
2786026672,0
2999527073,0
2914439106,0
2587184493,0
2594238854,0
2485028410,0
2498831982,0
2295159445,0
2467574690,0
2222638998,0
2785751610,0
2601001366,0
2506254395,0
2779411600,0
2592997409,0
2581376775,0
2484323191,0
2527130705,0
2488184396,0
2573651690,0
2554151262,0
2341099422,0
2780789163,0
2598774597,0
2514676872,0
3214184429,0
2749631426,0
3190708891,0
2566563791,0
3003505166,0
2341293654,0
2626029215,0
2323373816,0
2597434678,0
2344152595,0
2562241315,0
2587029287,0
2607059866,0
3195855016,0
2787581178,0
3129038905,0
2464487603,0
2505689679,0
2800959149,0
2498390296,0
2624298686,0
2406110466,0
2980694029,0
2547086981,0
2522372379,0
3123810537,0
2298442027,0
2614828969,0
2503730066,0
2532106090,0
2528086351,0
2620241547,0
2967415383,0
2195847341,0
2566197710,0
2401490447,0
2615731108,0
2555646574,0
2511788638,0
2776010634,0
2552839793,0
2576725677,0
2586633827,0
3151059017,0
2356149812,0
2600606478,0
2611600645,0
2503790311,0
2485046070,0
3036673626,0
2519965208,0
2574881623,0
2599266697,0
2601156606,0
2486000171,0
2954545737,0
2320480076,0
2527598149,0
2314161865,0
2553949089,0
2346606011,0
2322255037,0
3159719784,0
2772652643,0
3090464951,0
2548446614,0
2953020947,0
2618301908,0
2326439688,0
2514199661,0
2474362022,0
2513316318,0
3160774357,0
2337750748,0
2488796906,0
2343038530,0
2585709381,0
2588315139,0
2532127156,0
2494017315,0
2509592204,0
2593645950,0
2521475624,0
2787935642,0
2563455871,0
2590230527,0
2602824758,0
2754475733,0
2598973226,0
2906928567,0
3028551620,0
2236133923,0
3112290499,0
2538119292,0
2528800201,0
2467574808,0
2531860195,0
2540257793,0
2921090311,0
2330201652,0
3172019793,0
2342863928,0
2767641987,0
3005075625,0
2553421359,0
2274459442,0
2475519323,0
2583050050,0
2561402455,0
2272173953,0
2297403626,0
2335875929,0
2619987773,0
2530174292,0
2622945167,0
2394725783,0
2338324260,0
2753291634,0
2433320810,0
2623248600,0
2366353856,0
2290711333,0
2777006757,0
2910283662,0
2464931690,0
2614926579,0
2531715301,0
2407520133,0
2569650855,0
2769482438,0
2604699955,0
2528451214,0
2579118345,0
2488333397,0
2798237190,0
2355329111,0
2316101196,0
2577343752,0
2602246143,0
2589294342,0
2394855789,0
653256713,0
2566500452,0
2585580073,0
2603831718,0
2976981086,0
2582156029,0
2282741138,0
2790040526,0
2562575766,0
2333880042,0
2554001524,0
2517037171,0
2803946091,0
2630084764,0
2603484079,0
3210849847,0
2549717677,0
3201547602,0
2753380200,0
2990735358,0
2747344859,0
2887905642,0
2491134198,0
2481696218,0
2346482071,0
2519115845,0
3154945950,0
2605355570,0
2598586104,0
2550494321,0
2559051016,0
2418403691,0
2603990503,0
3137599180,0
2341965320,0
2273730016,0
351416490,0
592755963,0
2473423418,0
2903668414,0
2470299731,0
2725756763,0
2757682170,0
2479151824,0
2468428180,0
2600016764,0
2735305138,0
2331178264,0
2544405142,0
2595836100,0
2555129948,0
2611877148,0
2339249098,0
2902524877,0
3127248932,0
2375431954,0
2520483606,0
2501417408,0
2397517536,0
2499827742,0
2560079968,0
2596711080,0
2992887198,0
2807416963,0
2802033166,0
2946099140,0
2593503447,0
2293749881,0
3133593067,0
2595732898,0
144086985,0
1884689182,0
2385001190,0
2320011694,0
2285312402,0
2486178494,0
2336923955,0
2260787714,0
2625210090,0
3045093198,0
2494120005,0
2319849142,0
2750774763,0
2970715924,0
3040841543,0
3122774699,0
2513894656,0
2225415660,0
2792953497,0
2317959952,0
2553239071,0
2397481412,0
3197009013,0
2315573733,0
2323974029,0
2511887883,0
2507435391,0
2953757431,0
2437471533,0
2808669973,0
2567332220,0
2614156210,0
2335374123,0
2556924107,0
2307810257,0
2469719431,0
2530946790,0
2336008948,0
2581717266,0
2899439310,0
2626027602,0
2564954872,0
2885921565,0
2577372776,0
1546148724,0
2559806202,0
2593647896,0
2503968001,0
2560410886,0
3122670496,0
2597675186,0
2346890588,0
2955470313,0
2313866072,0
2974146406,0
2606858141,0
3157986120,0
2523027440,0
2585068925,0
2778352940,0
2547069782,0
2735989431,0
2476267201,0
2561596908,0
3005736626,0
2620243631,0
2809895002,0
2734554632,0
2564422691,0
2302622210,0
2778365450,0
2380695546,0
2925289158,0
2566628209,0
2976701164,0
2396862483,0
3159943079,0
2757604390,0
2906546264,0
2536194495,0
2537030129,0
2782955218,0
2623396836,0
2575286556,0
2582086478,0
2802815037,0
2613179367,0
2345411724,0
2561652009,0
2509060727,0
2931593255,0
2530723552,0
2972545910,0
3026940553,0
2535816017,0
2572503433,0
2617915677,0
2770303230,0
2308354680,0
2531777746,0
2561020702,0
2718870318,0
2507078981,0
3209343650,0
2594454038,0
2556588847,0
2559925307,0
2771685542,0
2409343072,0
2298728317,0
3107652319,0
2531666265,0
2617548003,0
2345518261,0
2228298089,0
2590554102,0
2484747670,0
2488830075,0
2949340097,0
2465139103,0
2328577017,0
2507286320,0
2516054351,0
2345976174,0
2554734404,0
2613705328,0
3012904688,0
2517062809,0
2328245502,0
2571789361,0
2516944474,0
2465733731,0
2600885368,0
2479427612,0
3092767960,0
2489782400,0
2565190720,0
2497241771,0
2495801331,0
2562791266,0
2904667919,0
2803509145,0
2604724733,0
2570151069,0
2478135139,0
2528620586,0
2560238289,0
2440546386,0
2492875957,0
2594263036,0
2726608747,0
2617496499,0
2580762323,0
2761632385,0
2520773615,0
2558130623,0
2478074013,0
2586059384,0
2528063963,0
2563523796,0
2254614125,0
2487242193,0
2304567925,0
2525267354,0
2608802732,0
2401651582,0
2592956173,0
2817712719,0
2522540792,0
2529537760,0
2796930802,0
2609496481,0
2518058511,0
2599834700,0
2736413839,0
2590609298,0
2917213091,0
2490648485,0
2343607030,0
2613109084,0
2510477650,0
2904908548,0
2563756895,0
2546655520,0
2406601101,0
2418411793,0
2405837158,0
2522719565,0
2883609537,0
2596768309,0
2979152711,0
2798354254,0
2512953167,0
2531676732,0
2593187447,0
2486750709,0
2996397847,0
2318046274,0
2565475973,0
3119681319,0
2612195710,0
2529819622,0
2339138145,0
2614343976,0
1915791393,0
3011620400,0
2560660120,0
2303176316,0
2311738161,0
2482963396,0
2532183378,0
2341830578,0
2499005287,0
2781905915,0
2727789286,0
2580632564,0
2324056740,0
2491744845,0
2517175059,0
2336867581,0
2563215185,0
2551679774,0
2529612170,0
2346035916,0
2503823436,0
2502061626,0
2579777347,0
2279826422,0
2943549083,0
2403169864,0
3044805272,0
2399288807,0
2188694120,0
2995208668,0
2976461149,0
2594695837,0
2604756499,0
3095640860,0
2575379434,0
2298827555,0
2531199609,0
2907419067,0
2606129908,0
2617223008,0
2593101544,0
2479477565,0
2901421030,0
2498561239,0
2270188661,0
2592302901,0
2784232065,0
2269638537,0
2944988511,0
2738437459,0
2343822266,0
3169921791,0
2561339778,0
2255857501,0
3004290922,0
2504604041,0
2731529295,0
2346218977,0
2464038276,0
2518339771,0
657866540,0
2526729530,0
2221273864,0
2598525438,0
2275393355,0
2602799376,0
2413468224,0
2353207801,0
3191185767,0
2555123156,0
2289361587,0
2610107620,0
2205924021,0
2584700360,0
2810769673,0
2417252545,0
2563805527,0
2909167432,0
2502131112,0
2565964391,0
3048088400,0
2267224466,0
2888141627,0
2538175272,0
2625786765,0
2209961509,0
2506962462,0
2402500339,0
2915831659,0
2336484478,0
2480091405,0
2511986884,0
2508009541,0
2313131843,0
2495970457,0
2543018912,0
2293726837,0
2593715805,0
2491602933,0
2495188040,0
2495120720,0
2612205659,0
2626370202,0
2471693147,0
2336213519,0
2271171423,0
3005610237,0
2804023022,0
2342322181,0
2330536737,0
2317862508,0
2499115435,0
2475957538,0
2735471015,0
2532357528,0
2581644280,0
2530216352,0
2462270020,0
2562327948,0
2556520405,0
2911959648,0
2942656230,0
2509187053,0
2562479547,0
2524493342,0
2561599849,0
2884337585,0
2741421129,0
2764084023,0
3024167070,0
2580348098,0
2531326945,0
2943291822,0
2336780547,0
2524630666,0
3093789986,0
2947627465,0
2558022152,0
2883996152,0
2508671462,0
2561682644,0
2473427796,0
2562574282,0
2564752893,0
2791338572,0
2782471756,0
2579418235,0
3024459948,0
2569919031,0
2912358331,0
2594496704,0
2321742095,0
2566549737,0
2587340949,0
2585361424,0
2513748355,0
2521425440,0
2942897219,0
2577623040,0
2563573893,0
2551352863,0
3085892070,0
2475963748,0
2521021753,0
2744375389,0
2742054889,0
2282703460,0
2604925433,0
2656812113,0
2533245381,0
3157642763,0
2555537095,0
2605711959,0
2558673485,0
2558504985,0
2514348449,0
2556563161,0
2498386857,0
2517464519,0
2597670519,0
2610728471,0
2980054108,0
2294666405,0
2576548505,0
2252579741,0
2293145320,0
2597623229,0
3020955328,0
2532518338,0
114797367,0
2533285416,0
2498406201,0
2907013383,0
2888503819,0
2563726487,0
2588648250,0
3193952196,0
2464338825,0
569719764,0
2950382194,0
2521077582,0
2421669302,0
2511211865,0
2487889626,0
2328564085,0
2226665718,0
2531857515,0
2753312905,0
2965519060,0
2906393699,0
2622085821,0
2530478447,0
2325601824,0
2534291582,0
1521544673,0
2020378400,0
2510252317,0
2328705348,0
2336779416,0
2502104348,0
2567416235,0
2494028167,0
2507160125,0
2491312046,0
2515762615,0
2954180934,0
2732003481,0
2472977173,0
2783350042,0
2802610173,0
2626859521,0
2539705950,0
2235516277,0
2564866173,0
2314314435,0
2774007747,0
2468126014,0
2887736150,0
3178122842,0
2526732191,0
3118032131,0
2528901250,0
2612317933,0
3163102448,0
2313388584,0
2401840522,0
2514974359,0
2428600703,0
2522490783,0
2558005569,0
2739942458,0
2365078901,0
2540835615,0
2340767463,0
2552567148,0
2496188433,0
2805517198,0
2599662444,0
2462685955,0
2566355227,0
2234062891,0
2593634729,0
2562550997,0
2395181261,0
2463979888,0
2572562286,0
2531818457,0
2750162933,0
2321864396,0
2735346863,0
2521950788,0
3047696506,0
3116873804,0
2336160448,0
2579042977,0
3190264382,0
3106705373,0
2332496449,0
2616264221,0
2521556722,0
2619967320,0
2551446955,0
2514512685,0
2895860256,0
2943365181,0
2904587136,0
2987966649,0
2801723353,0
2464361345,0
2517773405,0
2587694214,0
2493192231,0
2403873473,0
2527423335,0
2590978743,0
3114419866,0
2962740931,0
2414614592,0
2345441510,0
3116823391,0
2553493751,0
2467066408,0
2592220386,0
2529569754,0
2560533790,0
2790836031,0
2536267866,0
2589743561,0
2565669100,0
2481332996,0
2303489976,0
2477277663,0
2921985375,0
3016016558,0
3138039216,0
1931769386,0
2729863405,0
2584018178,0
2748351495,0
2230478363,0
2973557868,0
2785947445,0
2552099455,0
2338769251,0
2339838657,0
2783794167,0
2735063766,0
2557673483,0
2564637800,0
2621348707,0
2549856905,0
2770297539,0
2173395156,0
2523871339,0
3139923904,0
2513700430,0
2575251222,0
2207838302,0
2809175288,0
2513342473,0
3094979609,0
2565102238,0
2889578524,0
3214132412,0
2337929413,0
2335430579,0
3208652769,0
3114173655,0
2512713363,0
2736602296,0
2479028303,0
2806597382,0
2345998017,0
2896669320,0
2563161995,0
2522445930,0
2486631994,0
2625356396,0
2556780773,0
2476293153,0
2262364655,0
3119906898,0
2344177488,0
2602489895,0
2407182984,0
2484740104,0
3000624761,0
2382724294,0
2525312810,0
3198119736,0
2599988402,0
2567477290,0
2396990780,0
2499894627,0
2462608059,0
2293273998,0
2527610224,0
2552250583,0
2589068304,0
3117880298,0
2561044189,0
2805190186,0
2493528980,0
3166398586,0
2896813488,0
2470259748,0
2257066047,0
2569019711,0
2593530325,0
2314388847,0
2562329037,0
2549124084,0
2468553693,0
2994843086,0
2465804252,0
2482752005,0
2410179951,0
2415951141,0
2316602284,0
2567714220,0
2540905447,0
2397884189,0
2316395142,0
2577619233,0
2529709764,0
2536562132,0
2598339300,0
2905400847,0
2313620454,0
3106655726,0
3000092239,0
2500003104,0
2582854597,0
2996423884,0
2516379740,0
2270384331,0
2361539179,0
2478941285,0
2522903466,0
2887851121,0
2502394899,0
2558797595,0
3215710070,0
2884644200,0
2785711552,0
2338522514,0
2523774768,0
2579871750,0
2612822374,0
2884955035,0
2966173376,0
2330926690,0
2518770686,0
3112848426,0
2519489945,0
2308043248,0
2489000832,0
2739130511,0
2461475230,0
2527563235,0
3161516785,0
2781504870,0
2525354994,0
2484846676,0
2794160444,0
2752776882,0
2418371321,0
2903847782,0
2990169510,0
2288608070,0
2780909984,0
3089221039,0
2724473176,0
2571207619,0
2538663737,0
2569972793,0
3040403755,0
2345324903,0
2888586600,0
2473848125,0
2461808217,0
2500129848,0
2965956873,0
2549593566,0
3033580101,0
2597078778,0
3203822677,0
2553131046,0
2342062097,0
2531344032,0
2290094899,0
2783789899,0
2585714543,0
2608583451,0
2906535131,0
2580623624,0
2607279993,0
3187621437,0
2594002575,0
2564612875,0
2485069822,0
11402875,0
2492394117,0
579982080,0
2522264835,0
2564912680,0
2740392995,0
2184301442,0
2766061012,0
2766974050,0
2524256937,0
2591585611,0
2603574720,0
2533755098,0
2806424508,0
2585059265,0
2281020823,0
2576239761,0
2461600047,0
2775805513,0
2556120059,0
2509562803,0
2620029460,0
2477610336,0
2588638858,0
2297396710,0
2471307082,0
2509404845,0
2490476462,0
2486984922,0
2605340812,0
2953207170,0
2475595069,0
2554826834,0
2548996622,0
2475277285,0
3133081063,0
2974455504,0
2583941326,0
2539927454,0
2504025746,0
3183652326,0
2346138974,0
2566858625,0
2461743276,0
2465687945,0
2524962330,0
2615826732,0
2604422027,0
2766068894,0
2312236938,0
2498830303,0
2724911465,0
3125201066,0
2205137641,0
2992278808,0
2560032085,0
3146365593,0
2793616462,0
2407525145,0
2794726280,0
2566445305,0
2530116492,0
2479765805,0
3215538049,0
2374868177,0
2536797817,0
2611074874,0
3140835353,0
2789656138,0
2472270860,0
2337479508,0
2530197355,0
3094869950,0
2529557574,0
2504044673,0
2921644504,0
2971450365,0
2976794896,0
2417937707,0
2488407575,0
2277009412,0
2588250495,0
3152908128,0
2519918953,0
2531515249,0
2252589056,0
2944805972,0
2397726466,0
2510418585,0
3006726121,0
2309122122,0
2531158041,0
2519736711,0
2792934699,0
2554759608,0
2294511395,0
2546818149,0
2558466344,0
2491947566,0
2461617656,0
2595116000,0
2611120276,0
2771512960,0
2683626185,0
2529177015,0
2615925253,0
2567034548,0
2991427136,0
2575705672,0
3204614332,0
2504591837,0
2735775388,0
2599821052,0
2903222279,0
2508697183,0
2474360697,0
2594343971,0
2440789839,0
2501927835,0
2338302191,0
2598716736,0
2511956851,0
2468720674,0
2587361100,0
2500515656,0
2621108832,0
2522730769,0
2599743785,0
2377628366,0
2750901662,0
2578131282,0
2503393055,0
2554867993,0
2477263707,0
2974903487,0
2544943778,0
2619907178,0
2503363486,0
2314799472,0
2619970839,0
2944832057,0
2554197458,0
2249253016,0
2397096514,0
2174179736,0
2563038353,0
2795292225,0
2557614419,0
2475927862,0
2608084134,0
2489526730,0
2572465861,0
2947253400,0
2505113137,0
2586249023,0
2565195010,0
2528934527,0
2581901164,0
2615546057,0
2506682962,0
2291790457,0
2626364992,0
3196204242,0
3156451404,0
2905057051,0
2613426425,0
3214284627,0
2537224203,0
2473453929,0
2588057210,0
2530540623,0
2604061502,0
2759881908,0
2304986349,0
2357948970,0
3179876583,0
3117613832,0
2557309200,0
2581243252,0
2469960840,0
2971065820,0
2524154676,0
2404866821,0
2518360717,0
2412357765,0
2542577763,0
2518288954,0
2614463856,0
2549545499,0
3002539341,0
2589648862,0
2707252719,0
2903967206,0
2752344560,0
2565871077,0
2524237306,0
2322282770,0
2567468344,0
2488455485,0
2910461543,0
3118183651,0
2744291483,0
2562103562,0
2338055326,0
2473253831,0
2500438435,0
2497900452,0
2624835909,0
2525520104,0
2725706916,0
2910932233,0
2790987745,0
2531923971,0
2480167594,0
2945271996,0
2922461362,0
2361641418,0
2582563974,0
2786717487,0
2617419964,0
2507881926,0
2604085570,0
2273944629,0
2564722403,0
2526149477,0
2600767927,0
2592811056,0
3134023960,0
2522193560,0
2516203156,0
2557987359,0
2415101156,0
2329257721,0
2563614344,0
2910348246,0
2508647110,0
2341576628,0
2801490647,0
2590787304,0
2591245383,0
2803877460,0
2294594377,0
2574624393,0
2903499186,0
2568404839,0
2740327271,0
2610727305,0
2530240409,0
2617457523,0
603182787,0
2895970633,0
2597957692,0
2604676364,0
2498206025,0
2547906002,0
2344998016,0
3028173955,0
2567071029,0
3084764929,0
2242295492,0
2491359523,0
3157247741,0
2474539772,0
2418545290,0
2498577462,0
2401260261,0
2468764007,0
2480484472,0
2408967720,0
2465462896,0
2922642377,0
2773740812,0
2309364005,0
2753563272,0
2585711321,0
2671826118,0
2800650049,0
2512846993,0
2302264428,0
2594516523,0
2605342140,0
2939569195,0
2611583978,0
2346957329,0
2284475265,0
2520067707,0
2765701831,0
2573170174,0
3031370254,0
2567537595,0
2243821175,0
2523750874,0
2595233748,0
2601558418,0
2557449343,0
2620420651,0
2592807515,0
2368853638,0
2489716498,0
2530298904,0
2315152676,0
2907957239,0
2468320009,0
2526986268,0
2551253748,0
2945017307,0
2570784046,0
2602567714,0
2483685077,0
2954606877,0
2403639004,0
3124394400,0
2967688919,0
2586390399,0
3044212210,0
3004549780,0
3194178430,0
2513889196,0
2563995253,0
2953195361,0
2802360119,0
2742376848,0
2493463509,0
2594483060,0
2486514292,0
2552910772,0
3156726024,0
2336490536,0
2563841687,0
2955143186,0
2489020729,0
2510206710,0
2339179811,0
3108296863,0
2297934529,0
2460856973,0
2588582250,0
2468689805,0
2613967745,0
2734174050,0
2601110219,0
2761340798,0
2476394593,0
2587157923,0
3128929721,0
2519237446,0
2556046699,0
2768972292,0
2403317447,0
2237673357,0
2564602870,0
2570530175,0
3141565573,0
2213494334,0
2472033268,0
3157680191,0
2578205595,0
2560751692,0
2425818508,0
2900143794,0
2592387143,0
2320022178,0
2328770194,0
2338162237,0
2601401452,0
2605389526,0
2278724629,0
2507564758,0
2587465210,0
2724717850,0
2590728165,0
2334007706,0
2238221757,0
3013606301,0
3111649310,0
2408185784,0
2907490934,0
2965391652,0
2531168554,0
2537698268,0
2559311826,0
2272303901,0
2511731727,0
2547664544,0
2288683982,0
2548835779,0
2280896463,0
2797736451,0
2568522060,0
3167565814,0
2202293105,0
2509200337,0
2414220648,0
3023210511,0
2528900486,0
2341845623,0
2382486041,0
2527593487,0
2468629736,0
2529018651,0
2792915151,0
2523607588,0
2916606552,0
2460278851,0
3081480076,0
2413045630,0
2528317194,0
3007535321,0
1999558333,0
2623351751,0
2788123960,0
2970655558,0
2942415939,0
2552428339,0
2739249596,0
2589247379,0
2617064381,0
3213981935,0
2480167228,0
2498777953,0
2798626312,0
2730111778,0
2477576358,0
2518167521,0
3111790450,0
2508262232,0
2480408508,0
2981632454,0
2527141408,0
2222590754,0
2513796951,0
2601199130,0
2895642374,0
2528774448,0
2982120871,0
2464782062,0
2600475759,0
3160148054,0
2483802714,0
2943319844,0
3002537772,0
2339822666,0
3098884522,0
2613060468,0
2598514913,0
2768790217,0
2608135730,0
2611803988,0
2414172413,0
2404661949,0
2613646689,0
2511762069,0
2615584445,0
2509991800,0
2564687310,0
2417824267,0
2546419528,0
2889381674,0
2411119907,0
3193862145,0
2916356874,0
2336818724,0
3107048446,0
2560784137,0
2496637608,0
2622872673,0
3193525181,0
2994830768,0
2565255430,0
2417966880,0
3008298425,0
2914543915,0
2515213831,0
2890678868,0
2608775226,0
2962668804,0
2484747173,0
2495327646,0
3038477712,0
2509022683,0
2801871265,0
3156515833,0
2188350250,0
2529450288,0
2586931696,0
2590920604,0
2744743226,0
2556349176,0
2506196937,0
2795268904,0
2563688118,0
3006397261,0
2302048595,0
2545079824,0
2478100237,0
2503662112,0
3116404189,0
2736560093,0
2507518791,0
2342378768,0
2560321128,0
2724368486,0
3022284579,0
2261269133,0
2561823582,0
2585146890,0
2625250063,0
2561849589,0
2512361885,0
2561881191,0
2730572579,0
2224539409,0
3129364796,0
2542126203,0
2327482262,0
3040767328,0
2607198229,0
2560512521,0
2520913803,0
3201755827,0
2474442917,0
2769103170,0
2313699449,0
2561017720,0
2726468594,0
2502347317,0
2511380806,0
2475216564,0
2527605191,0
2753494014,0
2734566068,0
3012150077,0
2491935816,0
2750277363,0
2395587351,0
2321725581,0
2477312496,0
2541412062,0
2529433024,0
3009316035,0
3007907307,0
2546732939,0
2622711151,0
3208379985,0
2729338217,0
2444206223,0
2593563289,0
2525611891,0
2546300886,0
2557482204,0
2503835990,0
2966471331,0
2968997058,0
2508226852,0
2523383933,0
2338359984,0
2517978877,0
2598504741,0
2556794154,0
3154920908,0
2765915441,0
2484850878,0
2468739910,0
3115773647,0
2550057881,0
2511359368,0
2321947772,0
2547113379,0
2296576088,0
2905647383,0
2403864431,0
3025639431,0
2333873505,0
2409586712,0
2232182117,0
2614281318,0
2419565703,0
2760426139,0
3165449986,0
2347089153,0
2512064928,0
2736220673,0
2502057079,0
2264171243,0
2775343688,0
2493335170,0
2560907674,0
2626999119,0
2297495389,0
2530121066,0
2603952097,0
2746431581,0
2543915250,0
2244307632,0
2525310549,0
2492299017,0
2910638421,0
3044458999,0
2516643543,0
2516856487,0
2603680194,0
3118630158,0
2291385954,0
2388977152,0
2589330377,0
2501630102,0
3001893042,0
2625614377,0
3217090754,0
2758286547,0
2782395620,0
2292881640,0
2598432857,0
2356201736,0
3006609575,0
2341252439,0
3091959687,0
2529641181,0
2410576779,0
2905259978,0
2998929226,0
2921357766,0
2292530842,0
2583808698,0
2923145979,0
2463332939,0
2771709281,0
2342012416,0
2289725084,0
2913686743,0
2594825696,0
