AuthorID,PaperID
92589082,613811009
771825890,613811009
2139510701,614714649
3082956563,615334800
2099314508,617162157
1969684177,617701442
2496219982,618462628
2096373682,618583265
2403203017,618792810
2397798138,618792810
1977586522,619261546
2795494181,619261546
3190608370,619879325
3043973068,619879325
2147575792,621663786
2105448878,621671914
2117680445,621700328
2414086941,621783278
1845296049,623114733
2428980310,623114733
2172415868,623114733
447365182,623114733
2079682428,623119502
1997877106,623329306
2796552272,623400428
2571652822,623565915
2112608964,623943148
2315896063,624144397
2324999592,624144397
612898402,625539382
2115003654,625860426
2398948322,626563187
2004128055,627796312
2971638312,627937434
2592234774,628126095
2523940059,628126095
2100747010,628126095
2925665151,628510653
2130361425,629294525
2480751201,629636162
2977295200,630870541
2415911351,631702224
2312383171,631897890
2504956752,632027296
2971599182,634198251
2971394102,634283372
2410621593,634283372
2026163603,635914751
1170216305,636952941
3133995168,637580948
3005063266,638922272
2313523589,639024741
2674220714,639117932
2660701335,639229691
2605085203,639539079
2071322570,639539079
3037226897,639816462
2102464058,640182046
2305096700,640623342
2591553937,643430102
1414154192,643430102
2092224670,643430102
3213241997,643430102
2590807635,643430102
1988780534,644056370
2154468101,644655333
2550549567,644877339
2107152508,645246623
2109246749,645558842
2433465674,645558842
2345075573,645595846
2166202825,647009834
2078933763,647607915
2793502381,647607915
2150668863,649390331
2530877113,650138448
2433009458,650158514
1989488096,650340077
2072167935,651302915
2399018924,651477840
2911397180,652776281
2150118488,652870709
2192651013,652870709
2556619275,652870709
2123659719,653256713
2895211832,654266065
2115904366,654266065
2896503902,654266065
2971901766,654614519
2913314137,655329962
2345044161,655372519
2626551079,655852838
59410336,655868560
991573536,655910261
1580326539,656184806
2171729669,656308865
1961546495,656403381
2663703670,656403381
2101775568,656403381
2118434313,657866540
2108743233,658984879
2690341380,659445085
2738099038,748790393
2095293321,755380548
2105942838,766549193
2574730992,766763165
2172195980,767799312
2149569326,769468337
1999611580,769579892
1918354881,770250040
1966675457,771582999
273811360,777501583
2316983241,781606902
313114339,784096586
2125337108,791834320
2708582955,800649607
2165058715,802199465
2150081764,803899905
2130819085,805792610
2062169392,805792610
2567208567,809102196
3092828521,809634978
1986312505,812014181
2789566606,812576128
2645752027,814020253
1553901729,823666156
1894667152,826107196
2238413338,826107196
2115240972,826107196
2167173696,829632045
1909292835,829951469
2167608682,829951469
2627847110,834035614
2106327011,835564366
2499341127,838772724
2275098961,840401636
2531013558,840447161
2302535727,843909220
2655982145,844274976
48241669,844599915
1996600967,844599915
2615330542,847411659
3163928218,855824248
2615780802,855824248
2153156151,856454551
675034305,866136095
2942473969,874383448
2176519168,880265031
2116112478,880265031
2476474278,882964971
2157052204,891456940
2086126364,891456940
1997910068,892864314
322185856,894752715
2196621462,894752715
2146629114,894752715
2260747437,907125468
2145606575,915120219
2134365804,915120219
2105048120,936706677
1280967740,938079979
2151020374,938079979
2723830649,938500601
2032100661,938519185
2032100661,938519185
2423199022,940305322
1921999712,941121592
1772030867,943087109
2140078336,943087109
2699960226,953730561
1026575851,953730561
2563935689,957428691
2685403868,963030207
2658606327,969002472
3206899532,985602138
2136562774,985602138
2714442616,985602138
2145681610,985602138
2775182210,985602138
2782707575,985602138
2502904213,987121391
2614236422,998946323
3142277584,1000085107
3148106530,1000085107
2697361703,1015868012
2561544880,1019459377
2561821898,1019459377
2100555551,1028266191
330152090,1028968174
2019842188,1037232427
2019842188,1037232427
2096613060,1043305856
2196251128,1047877896
2162312632,1049559554
2531487520,1049559554
2614851789,1076339988
2886175520,1081134540
2040858833,1081134540
2762052665,1081134540
2654590106,1081134540
2893215825,1098131009
2215868095,1113816724
2080993967,1118583296
2145499152,1121703972
2117807161,1122726594
2501212577,1122747911
2133510265,1122747911
2118384991,1131787925
2558312258,1132257639
2120820908,1137589607
335405086,1146353331
194341132,1147122525
2290340167,1147677941
2251535135,1149570534
2132205541,1150241985
93663306,1150241985
2003551815,1152461907
714359936,1152817606
2149411763,1154488402
2146971832,1155064031
3085275835,1156023702
2101723869,1156023702
1912867463,1159610685
2483356494,1163956200
2663427439,1165480512
2096676581,1165480512
2114744412,1165891382
2112935710,1165893171
2163280584,1165893171
2563557357,1165893171
1863953012,1167909181
2126462394,1170795468
2160580993,1176684770
1494322494,1178135109
2257518778,1178692321
2345228729,1181564067
2204330719,1184772938
2051115335,1189086603
1927069342,1189086603
703839672,1189086603
2020864971,1190943537
964255403,1190943537
2581532918,1190943537
2892397961,1191842179
2490934618,1193462102
2281327083,1194058026
2238645366,1196438373
2606270392,1200325917
2621964018,1200325917
217929902,1206059616
2075466037,1210102299
1990770809,1217951194
2715962602,1217994181
2527460713,1222317558
2978763785,1225918869
2673872166,1226497953
2699779139,1239158514
2266969418,1239330511
2038986406,1242996728
2319458130,1244668542
33609692,1244668542
3059797912,1244668542
2272226229,1244668542
2486874184,1244668542
1979052450,1244668542
2113587106,1244668542
2122682545,1244668542
2115283036,1244668542
2083821079,1244668542
675418946,1244668542
2083101644,1244668542
2420322494,1244668542
2649759244,1244668542
2131135726,1244668542
1980987239,1263953763
204043875,1267139516
2602513946,1267961526
1872116655,1271312674
2169066996,1273372637
2496574142,1273420166
2669546984,1409058727
2160241404,1409738171
2684262830,1412576229
2285322611,1417529692
2275379835,1417529692
2647762663,1417529692
2140278600,1417529692
2012166321,1417529692
2888496040,1417529692
2729585795,1419600489
1964231459,1419707361
2148103621,1422257525
734465693,1422257525
2504425488,1422367904
3201479918,1433777464
2953636243,1434997037
3178332434,1435938045
2706434191,1439616903
2809776756,1445119961
2940859062,1447195130
267457827,1448371773
2244842972,1451165441
1447954107,1451165441
2750812819,1452741729
2323148962,1454792764
2983244689,1455816193
2039080293,1458770969
2140083886,1467796754
1920809684,1478959098
2267944032,1478959098
2563247920,1479755833
2480361713,1480659841
1625365003,1480728220
2639101691,1482430660
2324999592,1482432627
2315896063,1482432627
2107377747,1483481021
3178099591,1483858583
2290610351,1484240050
396583056,1484517061
2163280584,1484517061
2130006357,1485356532
2065911751,1485781259
2972195535,1486035173
2278402735,1486111604
2109088231,1486450897
3097043181,1487251203
2656747444,1487581967
2288582677,1487752208
2003681402,1489370063
1825225701,1490559305
2413665731,1490916472
2179041948,1492396776
2028734003,1492465032
2313968906,1492530174
2658893827,1494142829
2312254681,1495251133
1777097624,1495866027
2438911515,1496199833
2113397633,1496666509
750919127,1497225612
2574928549,1497225612
2306027312,1499323766
2158864059,1499323766
2648434913,1499428404
218631629,1499720641
2409718458,1500702669
2313670711,1502108650
2923460346,1502528395
2691514009,1502925304
2097825949,1504266309
2312463056,1504271658
3018288778,1504775687
2636984185,1505298873
1967429574,1505954020
2320569754,1506512559
234998174,1506516078
137747639,1506882516
2122367493,1507178291
3148676492,1507682848
2280071797,1507682848
2030597157,1507833678
2571816171,1508658621
2142203381,1509071311
2719103853,1509703300
2490534376,1512674593
2654222394,1512759680
2515272592,1512759680
1216087229,1513077370
1170906353,1513953343
2215868095,1513971904
2692932030,1513992311
2501013526,1513992311
2491503412,1513992311
1219159502,1513992311
2630971927,1514707909
2973968129,1516089051
774143392,1516411651
2111129407,1516411651
2129183955,1516411651
2251624235,1516411651
2156887132,1516415188
2117416724,1516415188
2163280584,1516556524
1966549437,1517092058
3158933222,1517342484
1871564184,1517635485
2027507341,1517635485
2614162613,1517940576
2620990908,1518136402
2511662108,1518458087
2723858515,1518939462
2652652130,1520170603
2733643020,1520183310
2525037666,1520759095
2571821956,1520759095
2692194401,1520759095
3067709363,1520759095
3059572744,1520759095
3056818354,1520759095
2114781307,1520913686
2315896063,1521361891
2324999592,1521361891
2031968108,1521544673
2527375238,1521544673
411610982,1521910051
2978614225,1521910051
2678432802,1522288158
2577778662,1522709351
2506755761,1525198593
2098558427,1525596180
246898146,1525912201
3005419053,1525912201
2115754872,1526223182
2258347497,1526223182
2183315675,1526352565
2465145519,1526719383
2241835335,1526722151
2670802333,1527512680
2482153222,1529871882
2302680951,1530363405
1577910654,1530661816
2106535225,1530834007
1822546849,1531935665
121334395,1533084147
2140913888,1533176867
3048803078,1534265967
2992188312,1534543199
250801477,1534873391
2098108449,1534905247
2348693624,1536044276
2146798556,1536327852
1097809700,1536494498
2115118997,1536494498
2728758045,1536501633
665967887,1537383392
2136403997,1537383392
2970320170,1537678352
2154704186,1538225432
2489338243,1538784788
2022824068,1540785331
2138525204,1541908431
2715399742,1541988349
3186657596,1542048153
2565507594,1544070239
2343533661,1544467435
2140083886,1544913384
2100172410,1544995281
2477438217,1546148724
2709232463,1546745584
2343739923,1546964546
2344296733,1546964546
2106879250,1547071728
2710958004,1548074439
2892495419,1548097330
2284792478,1548113410
2639587490,1548434529
2122922518,1548737546
2424886439,1548817791
2324435266,1549233223
2316306154,1549233223
2334088297,1549233223
2496714310,1550820545
2715996744,1551030034
2639881416,1551551428
2326418852,1552597623
2336928277,1553913650
2335953379,1553913650
2530878810,1556256047
2123341901,1557454805
3124808379,1558596349
2511117600,1558845558
1980784794,1559148563
2730401138,1560877295
1524619120,1561211601
2662261793,1561211601
2134651591,1561211601
2683514688,1561211601
2033930262,1561211601
2523578421,1561707351
2296986493,1561707351
2423856619,1562824575
2251874389,1562824575
2129439759,1562886475
2175714770,1563837977
2776260553,1564347358
2628150072,1564592849
2790680118,1565682145
2123566618,1566069314
2667598870,1566731343
2410946238,1567144380
2326573673,1567825751
2939387716,1568236861
1990157722,1569208276
2648148883,1570305430
3159210704,1570582345
2092581949,1570588217
2641559481,1570809481
2637040513,1570896545
230272584,1571802814
2557017499,1571965543
2337660626,1572293949
2289001800,1573484532
2337660626,1574522729
2105016088,1574789271
2597801071,1574872301
2424458745,1575712036
2435530850,1575712036
2168122474,1575712036
2476509182,1576058169
2661905817,1576058169
2924163885,1576075660
2123090499,1576518359
1742271992,1576518359
2988368603,1577897031
1435823317,1578227803
2005746344,1579150084
2480156930,1579336632
2016426704,1579376960
1970020059,1579652211
2131312855,1579652211
2133274536,1582584900
2999195035,1585842592
2999195035,1585842592
2999195035,1585842592
361462935,1586253489
2945351888,1587925958
2312450639,1587925958
335405086,1587946571
2465956445,1589680373
253852657,1590341973
2102371840,1590765900
2906084054,1591599630
2115394352,1591715231
2143508061,1592664800
2157830524,1593161804
2923234020,1593369539
2062784538,1593555706
2543906629,1593742102
1968555967,1593746727
2309104441,1593841378
2684520630,1593841378
3053691397,1593841378
2030588764,1593841378
3053536157,1593841378
3180853017,1593841378
2651486992,1595466188
2342980775,1595974881
2466122659,1596088639
2419788761,1597313953
2039718857,1597993640
2309762231,1598556218
2104651110,1601202397
2101434681,1601597642
158683925,1602427889
2276971035,1602797275
2623368199,1603262377
2505085385,1603917838
2168793012,1603988316
3193026273,1604516281
2306812314,1604551891
233782822,1604680510
2659524957,1604998537
227357432,1605256550
3083115117,1606260887
2709175604,1607759785
1629868779,1608529780
3204368209,1608692059
719264859,1608905933
2617346594,1612582368
2495753848,1612887149
2722530619,1612887149
2123300196,1612887149
2567354072,1612887149
2115640670,1618063820
2569805539,1618236306
2569805539,1618236306
2169885941,1621735254
2506717139,1624635439
2790407582,1628238612
2771015686,1629529305
1354025746,1630140543
2141609615,1630547426
2476125707,1631517031
2598610669,1631517031
2971701486,1637960285
2286048786,1640710191
1998330110,1641026400
2125405657,1645129818
2127795293,1646640140
2121702211,1647518983
2630159109,1647625793
2148044188,1652728566
2103670066,1652728566
2552772173,1654074069
2137500507,1654448318
1989255153,1655364358
2651230308,1657984730
2582348121,1658460910
2087969509,1659836284
2988934517,1664043397
2330225615,1664657720
2159405985,1665336105
40330781,1667462834
967901408,1667462834
2548172665,1668778951
2586662130,1668778951
2078631993,1670167443
2109631116,1670223953
2104765892,1670223953
2662160722,1674657748
311922936,1676413743
2464332325,1681647158
2464332325,1681647158
2166003724,1681666673
2154526415,1689113573
2090742355,1706248309
1953556159,1706853001
2099227611,1707298916
2108521800,1712356177
2564952943,1712356177
2731390698,1712772640
1497116160,1713117434
2107610520,1716917773
2033040806,1717350708
2088596896,1717579674
2619359653,1718293757
2139600440,1723487403
2496673700,1724168687
2062943980,1725436032
1822201201,1725592477
2479733545,1727043183
2252841685,1727760165
2635423385,1728143200
2122720508,1731782057
2504963193,1732634688
2032039004,1733442563
2395739026,1733442563
2762097499,1733653472
2628151653,1733653472
2628164268,1733653472
2512321122,1733653472
2173917262,1733653472
2515933783,1733653472
286283198,1734007874
2131266958,1735935797
2134009182,1735995176
2923804913,1738490402
2660861363,1740532541
1481388618,1746831625
2069084538,1746831625
2616998021,1746831625
2109968884,1746831625
2117416724,1747048150
2156887132,1747048150
2040931001,1747367867
2161472246,1747692342
3213873419,1749938012
2697063928,1750193732
2054462687,1750196828
2122207951,1752720714
2716627129,1753836667
2110131217,1754034031
2627175544,1754794066
2556543176,1754878974
2520356167,1755139660
2103411355,1755272394
2034759782,1755358539
2922183236,1759976257
194283580,1760574066
1966394602,1761535407
2100172410,1762785115
915347484,1763937954
2645959173,1764911109
2990974459,1765079869
2663361700,1766003932
2313811294,1766003932
1958016847,1766015634
1960342003,1766150006
2084654841,1766227233
2119971247,1766272805
2107482457,1767624987
3126619181,1767624987
2143169767,1767624987
2304275733,1769144760
1931918742,1769841132
2396483171,1770214509
1813658653,1770618728
1808710587,1771435751
2164216434,1771558655
2315164024,1773687674
2603651975,1775340641
1996079610,1775717176
2144785773,1776798858
2646443566,1779719730
2606600692,1786270462
2703796193,1789475978
2111321471,1790713419
2674620862,1793018465
2572685378,1797175006
2163654896,1797175006
2313965794,1797226091
2594473954,1799422193
2600379521,1801240419
2128971465,1803752318
343720536,1804125812
2009537460,1804713059
2646669760,1805740043
2136035761,1805740043
2489390802,1805787804
143074830,1808627598
2013293052,1810252312
2395708867,1812382845
2148819960,1813223664
2177519397,1815189098
2490336271,1815322379
2165892824,1816582150
2312955530,1816582150
2263886067,1816582150
2437838561,1816582150
2151300103,1816582150
3009343072,1817905038
2127776853,1817905038
2694955538,1818160089
2493849176,1818473400
2709842238,1819197890
2665747768,1819468007
2709665074,1820845718
248094387,1821038517
2107977210,1821894219
2118049605,1821916606
166633012,1822568114
2148989816,1822634782
36560551,1822634782
2924318791,1824296245
2161974325,1824734199
2131382122,1824995011
2084887969,1825187595
2140537530,1825680194
3177911703,1825680194
2055267885,1826961654
2233710840,1828384329
2115616027,1828490983
1993354455,1828490983
250958030,1828490983
2102819208,1828490983
285249105,1828490983
2484806019,1828494978
21356295,1829732918
2143622935,1830502773
2345671331,1830502773
2646644940,1832477107
2439918923,1832715221
2326128548,1833123713
2564055803,1834345270
2516528047,1834453223
205478370,1834796469
75204261,1835844558
2323592674,1837211666
2111838845,1838489542
2147048617,1838669102
2157903459,1838727401
2028837420,1839407107
3127381450,1840138056
2892789923,1840377675
2099596812,1840377675
2483647199,1842092179
2614644323,1842977759
2202252561,1844006618
73232629,1845533005
3213906913,1845573652
2647212272,1845606673
2484968588,1845975912
1566552533,1847196713
1907099171,1848746113
2717760103,1851165090
2219004625,1851514931
2750616383,1854709663
1999192694,1855139750
2630879352,1856867201
1161751951,1858175654
3211977532,1859130553
2893468486,1859302408
2671830085,1860243090
837426242,1860981010
2027438233,1862318226
2691734032,1862486945
2892682395,1864487204
2641324413,1864996148
76826155,1866308906
2038147313,1867739327
2901552017,1867745171
1990763365,1867745171
2053749878,1867805811
1511596178,1868760479
2305818039,1869482910
2400173089,1871832308
2105823910,1874376466
2139738769,1874705249
2699121509,1874705249
3176021046,1874705249
1481385091,1875307316
2036127547,1876072083
2051878473,1877270806
18863214,1877753598
2130673549,1877773982
2485916563,1878399500
2798576393,1878503595
2033040806,1878827559
2002187842,1879127222
2922602922,1880170399
2582485353,1881034443
1833187591,1881403198
1988658834,1881403198
2098402226,1882253762
2004482576,1883075889
2140681243,1883306405
2131563461,1883933922
2730588972,1884689182
2666677047,1887086464
1978523274,1887086464
79367490,1887372220
2947599885,1887721866
2132552948,1887721866
2148693443,1888714852
2692515751,1888714852
2100536225,1889265356
1998235834,1889265356
2325381703,1889265356
2554950938,1890143425
2554442078,1891883151
2618661356,1892074438
2618661356,1892074438
2609387733,1892653036
2097628210,1892885177
2797610772,1893069958
1237049787,1893078424
1904517327,1894358869
3049309124,1894632793
2603329025,1894833664
2250424418,1896391455
2955876961,1896557514
2138818089,1896557514
1084568198,1896763812
222042354,1897685251
2501419784,1898569854
206586287,1898816785
2654549568,1898816785
32538463,1899694860
2502313379,1900463882
1868190027,1900505142
2166709455,1900641563
2040739274,1901387923
2894207016,1902010188
2620990908,1902059877
2628494372,1902631782
2098503907,1903389791
2394636557,1904535694
2033930262,1905323090
2131260552,1905410691
1998745863,1905410691
2480995132,1905814180
2164955401,1906068442
2128384848,1906956433
646470168,1906972208
41688311,1907408715
1935805504,1907408715
2893137556,1907576659
2907388966,1907604297
2018236339,1907764618
2574159030,1907813057
896363985,1908261389
1514575721,1908302690
2144502631,1908348329
3211715745,1908578857
2498452429,1908656655
1651071492,1909687386
2591464178,1909694898
2483369222,1910156763
2811505080,1910326376
2408878356,1910370167
1100203852,1910634954
2004263278,1911665545
2306812314,1911979664
2171057817,1912602942
336242579,1913374870
306739418,1913374870
2436897228,1914600093
2634325892,1915011744
2499180651,1915791393
2342392112,1915967656
2140573900,1916351742
2091821056,1916482188
2261579629,1916780133
2314687349,1917030906
2115791841,1917033462
2140399119,1917033462
2139376666,1917033462
2105970325,1917033462
2140399119,1917033462
2291876901,1917033462
2063573939,1917274891
2314687349,1917894361
2478823831,1918249319
3169058113,1918427987
1530125194,1919113517
2793634026,1919814805
2315181640,1921136021
2344536981,1923875558
2667424046,1924358700
2426941354,1924618401
2314687349,1924851715
2138568861,1925548468
1892994300,1926834744
2442139798,1927147005
788245097,1927549568
1944941189,1927979877
2169363986,1928032536
2477307060,1928399555
2428201500,1928399555
2091501035,1928433221
1924506451,1928661374
2555577646,1928824378
2656216270,1929195299
2001877348,1929346344
2592342653,1929963981
2592342653,1929963981
2539705386,1931326717
2543018070,1931326717
2013726114,1931574794
2718935025,1931631512
130279824,1931707393
2314687349,1931769386
2177685386,1931829072
1502332324,1931986257
221985204,1932307566
2274503333,1932893874
2892789923,1934174123
2400386041,1934871790
2258711842,1935065296
2314687349,1935800975
2811119608,1936470233
2889016422,1936470233
2133144092,1936949828
2314687349,1937208445
2109475535,1937525808
1975863543,1937607502
2711462405,1937966237
2304500876,1937966237
536028370,1938035117
2645811170,1938035117
536028370,1938035117
2112699230,1938150149
2685183201,1938731272
2804393233,1938775905
2251375124,1938803593
2115030370,1938803593
2485153220,1938803593
2776578901,1938803593
2693084262,1938803593
975788026,1938803593
2505533080,1938803593
2121952800,1938848246
2908515072,1939315404
2624348417,1939729080
2696471762,1940531327
2523935146,1941035102
2128919912,1941440749
2575249880,1941440749
664520611,1942058670
2892789923,1943180646
2011519906,1943661646
2074725864,1944953441
2649484077,1944953441
2722984520,1944953441
2097420745,1944953441
2098448900,1944973269
2169885941,1945605552
2108744772,1945983453
2103411355,1946142972
2976006550,1946411784
2125389459,1946846864
2145530178,1946846864
2420484326,1946846864
2640943328,1947127952
1705217400,1947333681
675787093,1947620241
2893134058,1948034667
2118328162,1948096145
2147480619,1948096145
2315706453,1949010662
2121725343,1949353848
22631972,1950122100
2642818011,1950158261
2335959717,1951289951
2639475020,1951292717
2186644851,1955114953
2292996828,1955815078
1987215117,1956055254
3213873419,1956328871
2044280793,1956419965
235863905,1956843819
2342546401,1957052087
2892402394,1957360595
2314687349,1957369139
2196228693,1957805768
2155339549,1957841581
2562934406,1958880586
2714953993,1959816594
2991152698,1959816594
2128003242,1959816594
2158941833,1960055714
2059384444,1961216198
2104701164,1961834697
348124445,1962091748
2132608746,1962261566
2267944032,1962927398
1920809684,1962927398
2602601899,1963356088
2722028315,1963869105
2971155202,1964042978
3207313344,1964123636
2735155583,1965147691
2088187292,1965360867
2478778688,1965491889
2648321004,1965682434
2970464544,1965957053
1979161296,1966421102
1979161296,1966421102
2096035116,1967761250
2015137864,1967761250
1881954243,1967761250
2616555232,1967761250
2436525399,1967761250
1254217996,1967849089
2327334515,1967938369
687207510,1968494776
2117491729,1971984753
2143037108,1973153320
3006933845,1974319540
2704531293,1974319540
2102566054,1974376123
2798502181,1976268288
3202226135,1976333832
735690535,1976528256
2313419997,1977247041
2970418187,1977247041
1588527682,1977247041
2505065712,1977247041
2971373950,1977247041
2633254321,1977985244
2970500375,1978156472
2721263417,1978412095
2789512647,1982246832
2655059395,1982307084
2571275975,1982308936
2299193835,1984285806
3176804956,1984500386
709221504,1986199609
2129425279,1986199609
2171593081,1987283698
2163280584,1987517976
2505560947,1987517976
2716464648,1987806839
2574435621,1988045533
2673530828,1989205315
2298691406,1989205315
2123932929,1989988951
2715187221,1990067996
2160412405,1990444655
2168794192,1991129279
2258008696,1991276265
2565898141,1991387569
2342992687,1991757523
2974998081,1992450567
2636632036,1992753272
2950292316,1993012821
2752217309,1993251024
2638788168,1994644538
2761409701,1994888829
2089958414,1994888829
2806237488,1994962003
2101312281,1995295842
2140681243,1996002441
2090831409,1996407816
1912465214,1997208470
2989434994,1997827438
2480231078,1998875203
2970623334,1999558333
2803241774,1999951678
2134652070,2000283691
2316790550,2000756073
1933772680,2002030775
2149004864,2002502313
2343439568,2003715560
2079466646,2003825968
1575146492,2003866481
3144867635,2005952477
2125896659,2006788036
2030698082,2007006790
2282170350,2007119572
103617837,2007220295
2486745161,2007502147
1627157341,2008457884
1978031158,2008480643
2111360911,2009557461
3214382288,2010021370
2597794390,2010053945
2693844117,2010072782
2610686307,2010385331
2395416834,2010751933
2500020177,2011406843
2340413972,2012536855
2598173211,2013250317
2120513457,2013593063
3002365193,2014578555
2736181257,2014655050
2354096257,2016119734
2444562294,2016125033
2151144553,2017303423
2415561372,2017773595
305277132,2017773595
2633752819,2017921560
1970504932,2018082158
2950310069,2019843402
2734534413,2020119125
2648170616,2020378400
2619062029,2020750209
1976843976,2021392092
2144437428,2022343034
1979161296,2023223438
1979161296,2023223438
720531504,2023405632
414088516,2023405632
2987649260,2024541736
2110006299,2025010045
2066520577,2025342735
3150468447,2027301006
1924694014,2027589686
2206817287,2028308132
2499390339,2028349678
2654957532,2028349678
2337245689,2028367193
2034312800,2028441291
2582563042,2028512189
2577824828,2028709911
1494322494,2029077226
1979604630,2029077363
2171869623,2029701550
2162454029,2030210271
2152272256,2031816466
546451392,2032190357
2166317522,2032190357
2104487456,2032282035
1960615546,2032558629
2271225627,2033653788
2110611609,2034461163
2678829226,2034461163
189038377,2034687914
3212234985,2034741258
1939605539,2035512497
2318925230,2036830112
2159467678,2037416545
2754635915,2037964230
1655378990,2038110325
2597230490,2038383339
124473264,2039132889
1637022787,2039132889
2133227318,2039132889
2052621075,2039132889
150916839,2039132889
2163001561,2039178461
2008322558,2039282648
2170122320,2039321415
2504633312,2040760165
3196219040,2042097781
2012757089,2042592051
2337245689,2042709194
