PaperID,C5,C5_log
2403127730,0,0.0
2300445620,0,0.0
2508908114,0,0.0
2569980604,0,0.0
2564741072,0,0.0
2474773749,0,0.0
2565964100,0,0.0
2508475749,0,0.0
2782049409,0,0.0
2494531467,0,0.0
2410279059,0,0.0
3004950325,0,0.0
2419100521,0,0.0
2505632542,0,0.0
2736840180,0,0.0
2497032159,0,0.0
2945320400,0,0.0
2805462620,0,0.0
2561841222,0,0.0
2149362152,0,0.0
3121219978,0,0.0
2529641181,0,0.0
2559927112,0,0.0
2792415589,0,0.0
2309364005,0,0.0
2736016618,0,0.0
2483032694,0,0.0
2614543597,0,0.0
2557259585,0,0.0
2326352243,0,0.0
2597014875,0,0.0
2541195576,0,0.0
2552544348,0,0.0
2551931656,0,0.0
2953025729,0,0.0
2945207778,0,0.0
2529110350,0,0.0
2580058153,0,0.0
2992929633,0,0.0
3087152274,0,0.0
2594725848,0,0.0
2964440387,0,0.0
2522112926,0,0.0
2394858409,0,0.0
2556884217,0,0.0
2364776863,0,0.0
2624820972,0,0.0
2610512642,0,0.0
2337928545,0,0.0
3122555919,0,0.0
2769810079,0,0.0
2580560363,0,0.0
2611753547,0,0.0
2281610102,0,0.0
2885303326,0,0.0
2363607530,0,0.0
2515316835,0,0.0
2525455619,0,0.0
2552765521,0,0.0
3181932386,0,0.0
3005171631,0,0.0
2469318851,0,0.0
2204747995,0,0.0
2560626494,0,0.0
2566074452,0,0.0
2971410908,0,0.0
2486511632,0,0.0
2485118826,0,0.0
2404850290,0,0.0
2760454707,0,0.0
2342268860,0,0.0
2921544043,0,0.0
2916323513,0,0.0
2615102602,0,0.0
2498601377,0,0.0
2551978723,0,0.0
2558817062,0,0.0
2580350935,0,0.0
2765806461,0,0.0
2504373871,0,0.0
2125551528,0,0.0
2603263966,0,0.0
2611451459,0,0.0
2314756318,0,0.0
3106722438,0,0.0
2587434204,0,0.0
2780727685,0,0.0
2552294455,0,0.0
2560739025,0,0.0
2513225554,0,0.0
2314425931,0,0.0
2588037057,0,0.0
2531179642,0,0.0
2754794569,0,0.0
2532672909,0,0.0
2606439847,0,0.0
2491442755,0,0.0
2597509887,0,0.0
2761273671,0,0.0
2563651572,0,0.0
2993224927,0,0.0
2595600734,0,0.0
2555538056,0,0.0
2917845444,0,0.0
2398689272,0,0.0
2610311895,0,0.0
2727661378,0,0.0
2550005427,0,0.0
2588436944,0,0.0
2600404226,0,0.0
2939569195,0,0.0
2507433673,0,0.0
2959658595,0,0.0
2620332935,0,0.0
2485633707,0,0.0
2795800085,0,0.0
2409681535,0,0.0
2790987745,0,0.0
2573154871,0,0.0
2484891062,0,0.0
2284283464,0,0.0
2785711552,0,0.0
1527512680,0,0.0
2336804295,0,0.0
2748428239,0,0.0
3154945950,0,0.0
2319594430,0,0.0
2258353500,0,0.0
2465921487,0,0.0
2608978013,0,0.0
2772029309,0,0.0
2995473635,0,0.0
2611390620,0,0.0
2482877411,0,0.0
2602681828,0,0.0
2594496704,0,0.0
2359684383,0,0.0
1868760479,0,0.0
2759685556,0,0.0
2517394506,0,0.0
2885280599,0,0.0
2901880551,0,0.0
2334007706,0,0.0
2336532571,0,0.0
2549545060,0,0.0
1961834697,0,0.0
3041869936,0,0.0
2212581867,0,0.0
2753961099,0,0.0
2532518338,0,0.0
2729701355,0,0.0
2471414326,0,0.0
2328567338,0,0.0
2969160856,0,0.0
2621673856,0,0.0
2408981486,0,0.0
2952695982,0,0.0
2740682040,0,0.0
2809165600,0,0.0
2403256443,0,0.0
2951401751,0,0.0
1988045533,0,0.0
2586468484,0,0.0
2505707975,0,0.0
3123364425,0,0.0
2567181206,0,0.0
2561404479,0,0.0
2596651627,0,0.0
2620978780,0,0.0
2910127516,0,0.0
3160420918,0,0.0
2590845785,0,0.0
2798923883,0,0.0
2539814623,0,0.0
2409608753,0,0.0
2403638514,0,0.0
2909630505,0,0.0
2727555585,0,0.0
2326456060,0,0.0
2726276931,0,0.0
2737898522,0,0.0
2786138326,0,0.0
2908943966,0,0.0
2798424357,0,0.0
2573351009,0,0.0
2997429660,0,0.0
2589585658,0,0.0
2620544898,0,0.0
2485166782,0,0.0
3186450854,0,0.0
2559189351,0,0.0
2342032696,0,0.0
2540122984,0,0.0
2768543583,0,0.0
2916269794,0,0.0
2580441219,0,0.0
2998989446,0,0.0
2961954253,0,0.0
2612628050,0,0.0
2569693526,0,0.0
2770414463,0,0.0
2507774543,0,0.0
3026068273,0,0.0
2314218563,0,0.0
2943674228,0,0.0
2562479839,0,0.0
2604311823,0,0.0
2406110466,0,0.0
2903747794,0,0.0
3114612087,0,0.0
2464582406,0,0.0
2348433406,0,0.0
2790975515,0,0.0
2248000576,0,0.0
2560050761,0,0.0
2978359962,0,0.0
2492764659,0,0.0
2591095429,0,0.0
2346867436,0,0.0
2626726966,0,0.0
2500294931,0,0.0
2571225404,0,0.0
2782526905,0,0.0
2262253965,0,0.0
2557810906,0,0.0
2263769212,0,0.0
2526320380,0,0.0
2529433898,0,0.0
2345976174,0,0.0
2496591842,0,0.0
2341762053,0,0.0
2492453109,0,0.0
2612980483,0,0.0
2529990966,0,0.0
2340103394,0,0.0
3126358218,0,0.0
2571348846,0,0.0
2607534077,0,0.0
2526833815,0,0.0
2504424773,0,0.0
2910920049,0,0.0
3212497022,0,0.0
2565431907,0,0.0
2504929700,0,0.0
2469098403,0,0.0
2606042916,0,0.0
2516017711,0,0.0
2511811005,0,0.0
2613781054,0,0.0
2738963970,0,0.0
2316589606,0,0.0
2516204138,0,0.0
3008014506,0,0.0
2590147936,0,0.0
2537584660,0,0.0
2367825275,0,0.0
2556252483,0,0.0
2464230201,0,0.0
2528216672,0,0.0
2591331584,0,0.0
2524480851,0,0.0
2556600092,0,0.0
2466360976,0,0.0
2623749128,0,0.0
2930513759,0,0.0
3148985503,0,0.0
2339602088,0,0.0
2515414242,0,0.0
2585192081,0,0.0
2798931823,0,0.0
2569241838,0,0.0
2533780423,0,0.0
2558018133,0,0.0
2803545720,0,0.0
2589069117,0,0.0
2914605999,0,0.0
2559736771,0,0.0
2780830069,0,0.0
2554760925,0,0.0
2566316500,0,0.0
2900685755,0,0.0
2502955418,0,0.0
2621309826,0,0.0
2797561077,0,0.0
3189275519,0,0.0
2498007327,0,0.0
3216249678,0,0.0
2564556419,0,0.0
2568531383,0,0.0
2758668743,0,0.0
3116284213,0,0.0
2578552297,0,0.0
2554197458,0,0.0
2553329546,0,0.0
2316812054,0,0.0
2567122576,0,0.0
3198524448,0,0.0
2517404348,0,0.0
2465718245,0,0.0
2606007196,0,0.0
2973860682,0,0.0
2484497421,0,0.0
2489775802,0,0.0
2964079878,0,0.0
2468470548,0,0.0
880265031,0,0.0
2606025588,0,0.0
2557848486,0,0.0
2540462893,0,0.0
2526868799,0,0.0
2544170875,0,0.0
2188694120,0,0.0
2588863006,0,0.0
2466353191,0,0.0
285105210,0,0.0
2755551562,0,0.0
2616774173,0,0.0
2734824959,0,0.0
2520713264,0,0.0
2599381776,0,0.0
2724877731,0,0.0
2529846635,0,0.0
2885887466,0,0.0
2946299133,0,0.0
2562236842,0,0.0
2369588913,0,0.0
2570500426,0,0.0
2253419508,0,0.0
2501492113,0,0.0
2965569069,0,0.0
2592322633,0,0.0
2339341300,0,0.0
2512476114,0,0.0
2967006068,0,0.0
2502296515,0,0.0
2953588067,0,0.0
2542218340,0,0.0
2573898869,0,0.0
2208569752,0,0.0
2331236729,0,0.0
2494485736,0,0.0
2735750926,0,0.0
2953295351,0,0.0
2694299217,0,0.0
3010263624,0,0.0
2527539176,0,0.0
2592460225,0,0.0
3147920781,0,0.0
2413086951,0,0.0
2532252919,0,0.0
2545076318,0,0.0
3139148161,0,0.0
2587290372,0,0.0
2580381409,0,0.0
2733392485,0,0.0
3122774699,0,0.0
2563798624,0,0.0
2903933293,0,0.0
2573198274,0,0.0
2991525246,0,0.0
2238451797,0,0.0
2581806269,0,0.0
2473453929,0,0.0
2574785445,0,0.0
1612887149,0,0.0
2270112169,0,0.0
2588089696,0,0.0
2950330066,0,0.0
2259292097,0,0.0
2782484224,0,0.0
2768388961,0,0.0
2607036300,0,0.0
2548219055,0,0.0
2899828753,0,0.0
2934082506,0,0.0
2521094496,0,0.0
2499127948,0,0.0
2735644761,0,0.0
2491546935,0,0.0
2758717609,0,0.0
2329150635,0,0.0
2529816729,0,0.0
2483742304,0,0.0
2556185937,0,0.0
2526883147,0,0.0
2486559592,0,0.0
2619765147,0,0.0
2339112746,0,0.0
2737476869,0,0.0
3208368243,0,0.0
2970126906,0,0.0
3174451987,0,0.0
3134957562,0,0.0
2523724850,0,0.0
2569929927,0,0.0
3045224852,0,0.0
2766666226,0,0.0
2514000526,0,0.0
2314605147,0,0.0
2319105184,0,0.0
2485273037,0,0.0
2175924184,0,0.0
3173811426,0,0.0
2904661257,0,0.0
2940829377,0,0.0
2565372091,0,0.0
2746188286,0,0.0
2559656956,0,0.0
2607870817,0,0.0
2339486113,0,0.0
2531107834,0,0.0
2556584492,0,0.0
2786056889,0,0.0
2527921483,0,0.0
2940872725,0,0.0
2341750564,0,0.0
2616061165,0,0.0
2560650923,0,0.0
2594035275,0,0.0
3127049386,0,0.0
2346191985,0,0.0
2738248884,0,0.0
2512862884,0,0.0
2740848388,0,0.0
2516601870,0,0.0
3024101481,0,0.0
2497699104,0,0.0
3017886106,0,0.0
3194455413,0,0.0
2625133683,0,0.0
2486970666,0,0.0
2487013574,0,0.0
3045045346,0,0.0
2337930339,0,0.0
2552902867,0,0.0
2510813926,0,0.0
2172518792,0,0.0
2414864909,0,0.0
2331029076,0,0.0
2335688104,0,0.0
2483495892,0,0.0
2914979014,0,0.0
2624334881,0,0.0
2312789959,0,0.0
3089613164,0,0.0
2622003887,0,0.0
2902269372,0,0.0
2554616324,0,0.0
2531443751,0,0.0
2772652643,0,0.0
2891223438,0,0.0
2582129994,0,0.0
2938344591,0,0.0
2601589751,0,0.0
3044881006,0,0.0
2529641073,0,0.0
2584893440,0,0.0
2794834358,0,0.0
2582572047,0,0.0
2907123988,0,0.0
2336878708,0,0.0
2752185930,0,0.0
2326008201,0,0.0
2402417281,0,0.0
2406710030,0,0.0
2611101516,0,0.0
2552020759,0,0.0
3106990426,0,0.0
2921912046,0,0.0
2470120483,0,0.0
3129651607,0,0.0
2589344858,0,0.0
2461956874,0,0.0
2322825250,0,0.0
2965263226,0,0.0
2970563767,0,0.0
2499005287,0,0.0
3093452301,0,0.0
2804525116,0,0.0
2608906093,0,0.0
2499865138,0,0.0
2591850881,0,0.0
2980825829,0,0.0
2589330377,0,0.0
2883303932,0,0.0
2489020729,0,0.0
1824296245,0,0.0
137596815,0,0.0
3204499355,0,0.0
2624113288,0,0.0
2559476359,0,0.0
2603542774,0,0.0
2808779663,0,0.0
2434919798,0,0.0
3154866477,0,0.0
2558888168,0,0.0
2747226420,0,0.0
2573170174,0,0.0
2805215166,0,0.0
2585542842,0,0.0
2747044634,0,0.0
3142504865,0,0.0
2734445088,0,0.0
2485843586,0,0.0
2734245813,0,0.0
2302323433,0,0.0
2712038569,0,0.0
2909423427,0,0.0
3025126618,0,0.0
2948351119,0,0.0
2525188124,0,0.0
3107269129,0,0.0
2352210094,0,0.0
2425627956,0,0.0
2779460703,0,0.0
3140372894,0,0.0
2790134605,0,0.0
2486984922,0,0.0
2977365417,0,0.0
2465306087,0,0.0
2581584512,0,0.0
2892121178,0,0.0
2322319356,0,0.0
2320244931,0,0.0
2590309552,0,0.0
3119761606,0,0.0
2590566150,0,0.0
3150859144,0,0.0
2564349034,0,0.0
2917979600,0,0.0
2782737433,0,0.0
2596500718,0,0.0
2731085008,0,0.0
2778330863,0,0.0
2599979979,0,0.0
1754794066,0,0.0
2897284296,0,0.0
2544537909,0,0.0
2419062219,0,0.0
2477519325,0,0.0
2806697938,0,0.0
2541653613,0,0.0
2946830994,0,0.0
2498618720,0,0.0
2736519635,0,0.0
2504126793,0,0.0
2601302363,0,0.0
2592967213,0,0.0
2509592204,0,0.0
2760777659,0,0.0
2567193849,0,0.0
3115867660,0,0.0
2626669055,0,0.0
2613056671,0,0.0
2341211859,0,0.0
2518991513,0,0.0
2739748049,0,0.0
2560429752,0,0.0
2750797775,0,0.0
2379536523,0,0.0
2495344427,0,0.0
2737876712,0,0.0
2601960689,0,0.0
2618294297,0,0.0
2944080114,0,0.0
2569977676,0,0.0
2603906089,0,0.0
2913686743,0,0.0
2404180893,0,0.0
2476736697,0,0.0
2551809514,0,0.0
2477277663,0,0.0
2528917745,0,0.0
2480547173,0,0.0
2591783445,0,0.0
3138947104,0,0.0
3000624761,0,0.0
2249990142,0,0.0
3010710238,0,0.0
3002256748,0,0.0
2463542834,0,0.0
2620807359,0,0.0
2474657881,0,0.0
3035675576,0,0.0
2520573258,0,0.0
2809684265,0,0.0
2954656967,0,0.0
2518012889,0,0.0
2572503433,0,0.0
2578584708,0,0.0
2739788853,0,0.0
3108257806,0,0.0
2402261856,0,0.0
2600729403,0,0.0
631702224,0,0.0
2542689666,0,0.0
2591493041,0,0.0
2923145979,0,0.0
3092767960,0,0.0
2476520813,0,0.0
2414843289,0,0.0
2606455891,0,0.0
2569605561,0,0.0
2676735793,0,0.0
2565358465,0,0.0
2409457181,0,0.0
2476301929,0,0.0
2278724629,0,0.0
2532333750,0,0.0
2481659640,0,0.0
2564866173,0,0.0
2509722129,0,0.0
2607515214,0,0.0
2515273262,0,0.0
2562581086,0,0.0
2969899096,0,0.0
2507333288,0,0.0
2523313177,0,0.0
2585626290,0,0.0
2743047906,0,0.0
3135236846,0,0.0
2531125728,0,0.0
3118254044,0,0.0
2748252795,0,0.0
3193760932,0,0.0
2554947294,0,0.0
2903750557,0,0.0
2570500081,0,0.0
2742376401,0,0.0
2491214514,0,0.0
1547071728,0,0.0
2765923136,0,0.0
2555020497,0,0.0
2479282376,0,0.0
2884372803,0,0.0
2596237985,0,0.0
2914771539,0,0.0
2572936716,0,0.0
2530393288,0,0.0
2886912889,0,0.0
2527822263,0,0.0
2613606973,0,0.0
2768696810,0,0.0
2513674442,0,0.0
2560988829,0,0.0
2245132232,0,0.0
2409163362,0,0.0
2345354182,0,0.0
2503672711,0,0.0
2582563187,0,0.0
2614663163,0,0.0
2593910866,0,0.0
2560760478,0,0.0
3087291147,0,0.0
2580557195,0,0.0
2564362633,0,0.0
2774343627,0,0.0
2590882078,0,0.0
2483775921,0,0.0
3036877140,0,0.0
3174444883,0,0.0
2488248802,0,0.0
3025532601,0,0.0
2478081919,0,0.0
2494941300,0,0.0
2563479098,0,0.0
3091177743,0,0.0
2699982676,0,0.0
2776303499,0,0.0
2191765880,0,0.0
2342341097,0,0.0
2769870323,0,0.0
2342721692,0,0.0
2588888978,0,0.0
2734145763,0,0.0
3125495068,0,0.0
2612762965,0,0.0
2279308239,0,0.0
2610370630,0,0.0
2508658394,0,0.0
3006249207,0,0.0
2992936527,0,0.0
2580775536,0,0.0
2566529653,0,0.0
3125011989,0,0.0
2514789017,0,0.0
2504479337,0,0.0
2573423849,0,0.0
2587126214,0,0.0
3107591915,0,0.0
2910001076,0,0.0
2490516579,0,0.0
2803874736,0,0.0
2514278928,0,0.0
2592841214,0,0.0
2508226852,0,0.0
3191960554,0,0.0
2572189754,0,0.0
2594019148,0,0.0
2615860930,0,0.0
2559906809,0,0.0
2612198973,0,0.0
2581372660,0,0.0
2556883837,0,0.0
2518768168,0,0.0
2548709872,0,0.0
2528056045,0,0.0
2596660319,0,0.0
2517194234,0,0.0
2531367523,0,0.0
2610593104,0,0.0
2625417368,0,0.0
2491487185,0,0.0
2592874882,0,0.0
2903180599,0,0.0
2797007670,0,0.0
2807747449,0,0.0
2599781652,0,0.0
2943321475,0,0.0
2589530294,0,0.0
2439951482,0,0.0
2945690620,0,0.0
2504130347,0,0.0
2291678610,0,0.0
2610212501,0,0.0
2324823618,0,0.0
3083426976,0,0.0
2590218085,0,0.0
2909295411,0,0.0
2525822797,0,0.0
2519931386,0,0.0
2600986479,0,0.0
2401402030,0,0.0
2524547620,0,0.0
2593759650,0,0.0
2523491339,0,0.0
2587923800,0,0.0
2521469437,0,0.0
2996000467,0,0.0
3097639743,0,0.0
3154225380,0,0.0
2957891760,0,0.0
2288274775,0,0.0
2604083003,0,0.0
2528028241,0,0.0
2955267009,0,0.0
3134830307,0,0.0
2485567562,0,0.0
3171829431,0,0.0
2293166701,0,0.0
2547214426,0,0.0
2586720291,0,0.0
2555317906,0,0.0
3201116025,0,0.0
2405655580,0,0.0
3033844584,0,0.0
2526078138,0,0.0
2561755495,0,0.0
3194441737,0,0.0
2567307310,0,0.0
2518369636,0,0.0
2943662155,0,0.0
2953690889,0,0.0
3004880230,0,0.0
2564911863,0,0.0
2320056013,0,0.0
2484466704,0,0.0
2221273864,0,0.0
2582109288,0,0.0
2537681482,0,0.0
2772178269,0,0.0
2586854695,0,0.0
2904223834,0,0.0
2491820794,0,0.0
2752895306,0,0.0
2770345684,0,0.0
2342614428,0,0.0
3204614332,0,0.0
2588625574,0,0.0
3003443748,0,0.0
3208351863,0,0.0
2515976694,0,0.0
2561685233,0,0.0
2482632918,0,0.0
2902685766,0,0.0
2398089732,0,0.0
2519172839,0,0.0
2483289095,0,0.0
2609469582,0,0.0
3110002750,0,0.0
2564161751,0,0.0
2200399022,0,0.0
2535346434,0,0.0
2564017873,0,0.0
2627019470,0,0.0
2433320810,0,0.0
2530565635,0,0.0
2573272299,0,0.0
2314492703,0,0.0
2571318920,0,0.0
3151921557,0,0.0
2557299596,0,0.0
2326834089,0,0.0
3043883026,0,0.0
2604313405,0,0.0
2471920893,0,0.0
2564032623,0,0.0
2465804252,0,0.0
2562698131,0,0.0
2400770874,0,0.0
2528866010,0,0.0
2591529467,0,0.0
2314799472,0,0.0
2625995418,0,0.0
2339906805,0,0.0
2478134651,0,0.0
2566531545,0,0.0
2531919789,0,0.0
2594083101,0,0.0
2612738923,0,0.0
2517992115,0,0.0
2769425568,0,0.0
2925654281,0,0.0
2345413699,0,0.0
2761778309,0,0.0
2912912822,0,0.0
2757533859,0,0.0
2593079403,0,0.0
2561098546,0,0.0
2505747324,0,0.0
2508282232,0,0.0
2884949039,0,0.0
2325351474,0,0.0
2578763265,0,0.0
2551026824,0,0.0
2565513457,0,0.0
2613060468,0,0.0
2621733352,0,0.0
2993850470,0,0.0
2523871339,0,0.0
2472200209,0,0.0
2551968369,0,0.0
2575442979,0,0.0
2518183290,0,0.0
2758827930,0,0.0
2565964391,0,0.0
2944278050,0,0.0
2586636135,0,0.0
